query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
呼和浩特到乌兰察布有多少公里,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.3786410689353943],['description']
呼和浩特到乌兰察布有多少公里,['47198'],[],description,3,1,['47198'],1.0,"['47198', '60874', '5851']","[0.3786410689353943, 0.35837405920028687, 0.35807740688323975]","['description', 'description', 'description']"
哈尔滨到齐齐哈尔,['47198'],[],description,1,0,[],,['5851'],[0.5228824615478516],['description']
哈尔滨到齐齐哈尔,['47198'],[],description,3,0,[],,"['5851', '60872', '47266']","[0.5228824615478516, 0.48682087659835815, 0.46881401538848877]","['description', 'description', 'description']"
商丘到周口多远,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.45563098788261414],['description']
商丘到周口多远,['47198'],[],description,3,1,['47198'],1.0,"['47198', '60338', '51323']","[0.45563098788261414, 0.4056892991065979, 0.3943597078323364]","['description', 'description', 'description']"
商丘到普陀山有多远,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.48180800676345825],['description']
商丘到普陀山有多远,['47198'],[],description,3,1,['47198'],1.0,"['47198', '5671', '62106']","[0.48180800676345825, 0.4056602418422699, 0.39624184370040894]","['description', 'description', 'description']"
大连到张家界途经哪几个城市呢,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.46571439504623413],['description']
大连到张家界途经哪几个城市呢,['47198'],[],description,3,1,['47198'],1.0,"['47198', '47190', '5671']","[0.46571439504623413, 0.4489533007144928, 0.44573646783828735]","['description', 'description', 'description']"
大连到沈阳多远,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.4513750970363617],['description']
大连到沈阳多远,['47198'],[],description,3,1,['47198'],1.0,"['47198', '47190', '60338']","[0.4513750970363617, 0.4123178720474243, 0.40486153960227966]","['description', 'description', 'description']"
太原到五台山多少公里,['47198'],[],description,1,0,[],,['5671'],[0.4071565270423889],['description']
太原到五台山多少公里,['47198'],[],description,3,0,[],,"['5671', '62106', '47242']","[0.4071565270423889, 0.4060959219932556, 0.4042375087738037]","['description', 'description', 'description']"
太原到大同多少公里,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.4196470379829407],['description']
太原到大同多少公里,['47198'],[],description,3,1,['47198'],1.0,"['47198', '51323', '47190']","[0.4196470379829407, 0.40501871705055237, 0.40382856130599976]","['description', 'description', 'description']"
太原到石家庄有多少公里,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.4290623664855957],['description']
太原到石家庄有多少公里,['47198'],[],description,3,1,['47198'],1.0,"['47198', '60874', '47190']","[0.4290623664855957, 0.4270167350769043, 0.4228893518447876]","['description', 'description', 'description']"
宁波市到南京市有多少公里,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.4585656523704529],['description']
宁波市到南京市有多少公里,['47198'],[],description,3,1,['47198'],1.0,"['47198', '47190', '46679']","[0.4585656523704529, 0.4160231649875641, 0.4005720019340515]","['description', 'description', 'description']"
宜宾距离成都多少公里,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.47188663482666016],['description']
宜宾距离成都多少公里,['47198'],[],description,3,1,['47198'],1.0,"['47198', '60338', '50192']","[0.47188663482666016, 0.4137006402015686, 0.4109283983707428]","['description', 'description', 'description']"
岗顶地铁站到广州南站怎么坐地铁,['47198'],[],description,1,0,[],,['47266'],[0.5185695886611938],['description']
岗顶地铁站到广州南站怎么坐地铁,['47198'],[],description,3,0,[],,"['47266', '5851', '47190']","[0.5185695886611938, 0.4890846014022827, 0.4439331293106079]","['description', 'description', 'description']"
岳阳到长沙多少公里,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.4208529591560364],['description']
岳阳到长沙多少公里,['47198'],[],description,3,1,['47198'],1.0,"['47198', '47190', '60338']","[0.4208529591560364, 0.4083241820335388, 0.38174235820770264]","['description', 'description', 'description']"
市老年大学九龙湖区分校坐地铁几号线,['47198'],[],description,1,0,[],,['39537'],[0.44113868474960327],['description']
市老年大学九龙湖区分校坐地铁几号线,['47198'],[],description,3,0,[],,"['39537', '5917', '47266']","[0.44113868474960327, 0.42485055327415466, 0.4196482300758362]","['description', 'description', 'description']"
广东到广州多少公里,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.441633939743042],['description']
广东到广州多少公里,['47198'],[],description,3,1,['47198'],1.0,"['47198', '47190', '47266']","[0.441633939743042, 0.4356505572795868, 0.4035423994064331]","['description', 'description', 'description']"
广州南站至广州白云站地铁怎么坐,['47198'],[],description,1,0,[],,['47266'],[0.48204779624938965],['description']
广州南站至广州白云站地铁怎么坐,['47198'],[],description,3,0,[],,"['47266', '5851', '60872']","[0.48204779624938965, 0.46206772327423096, 0.4102528989315033]","['description', 'description', 'description']"
廊坊离北京有多远,['47198'],[],description,1,0,[],,['60874'],[0.5145679116249084],['description']
廊坊离北京有多远,['47198'],[],description,3,1,['47198'],3.0,"['60874', '50192', '47198']","[0.5145679116249084, 0.45795679092407227, 0.4459366798400879]","['description', 'description', 'description']"
张家口到锡林浩特多少公里,['47198'],[],description,1,0,[],,['60874'],[0.4049178957939148],['description']
张家口到锡林浩特多少公里,['47198'],[],description,3,1,['47198'],2.0,"['60874', '47198', '60338']","[0.4049178957939148, 0.3836500644683838, 0.3735974431037903]","['description', 'description', 'description']"
徐州到济南,['47198'],[],description,1,0,[],,['5851'],[0.5142258405685425],['description']
徐州到济南,['47198'],[],description,3,0,[],,"['5851', '60872', '47266']","[0.5142258405685425, 0.47203904390335083, 0.4680018424987793]","['description', 'description', 'description']"
徐州至皇藏峪最近路线,['47198'],[],description,1,0,[],,['5671'],[0.3776285648345947],['description']
徐州至皇藏峪最近路线,['47198'],[],description,3,1,['47198'],2.0,"['5671', '47198', '47190']","[0.3776285648345947, 0.374218225479126, 0.36054807901382446]","['description', 'description', 'description']"
恩施到西安多少公里,['47198'],[],description,1,0,[],,['50192'],[0.4415924847126007],['description']
恩施到西安多少公里,['47198'],[],description,3,1,['47198'],2.0,"['50192', '47198', '60338']","[0.4415924847126007, 0.4406037926673889, 0.43009012937545776]","['description', 'description', 'description']"
惠州南到惠州站有多远,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.4762745499610901],['description']
惠州南到惠州站有多远,['47198'],[],description,3,1,['47198'],1.0,"['47198', '50192', '47266']","[0.4762745499610901, 0.45160579681396484, 0.4495869278907776]","['description', 'description', 'description']"
惠新东桥到繁景艺术中心公交车路线,['47198'],[],description,1,0,[],,['60874'],[0.3974251449108124],['description']
惠新东桥到繁景艺术中心公交车路线,['47198'],[],description,3,1,['47198'],2.0,"['60874', '47198', '47190']","[0.3974251449108124, 0.3851017653942108, 0.38455671072006226]","['description', 'description', 'description']"
扬州东站到文昌阁多远,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.4542137682437897],['description']
扬州东站到文昌阁多远,['47198'],[],description,3,1,['47198'],1.0,"['47198', '5851', '47242']","[0.4542137682437897, 0.42833754420280457, 0.42252758145332336]","['description', 'description', 'description']"
扬州离泰州多远多少公里,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.4051375389099121],['description']
扬州离泰州多远多少公里,['47198'],[],description,3,1,['47198'],1.0,"['47198', '47190', '47266']","[0.4051375389099121, 0.38660728931427, 0.37626558542251587]","['description', 'description', 'description']"
拉萨到林芝有多少公里,['47198'],[],description,1,0,[],,['47190'],[0.4060429036617279],['description']
拉萨到林芝有多少公里,['47198'],[],description,3,1,['47198'],2.0,"['47190', '47198', '47266']","[0.4060429036617279, 0.39420199394226074, 0.38660484552383423]","['description', 'description', 'description']"
拉萨站到布达拉宫多远距离,['47198'],[],description,1,0,[],,['47242'],[0.442045122385025],['description']
拉萨站到布达拉宫多远距离,['47198'],[],description,3,1,['47198'],3.0,"['47242', '47266', '47198']","[0.442045122385025, 0.4398970901966095, 0.4284379184246063]","['description', 'description', 'description']"
昆明到重庆有多少公里,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.40816840529441833],['description']
昆明到重庆有多少公里,['47198'],[],description,3,1,['47198'],1.0,"['47198', '47190', '60338']","[0.40816840529441833, 0.36777594685554504, 0.3563719391822815]","['description', 'description', 'description']"
昌北机场到南昌西站要多久,['47198'],[],description,1,0,[],,['60874'],[0.4789130687713623],['description']
昌北机场到南昌西站要多久,['47198'],[],description,3,0,[],,"['60874', '5851', '47190']","[0.4789130687713623, 0.472175657749176, 0.4429837167263031]","['description', 'description', 'description']"
曲靖站到曲靖北站有多远,['47198'],[],description,1,0,[],,['5851'],[0.45183274149894714],['description']
曲靖站到曲靖北站有多远,['47198'],[],description,3,0,[],,"['5851', '60874', '47266']","[0.45183274149894714, 0.4373144507408142, 0.4318041503429413]","['description', 'description', 'description']"
杭州到洛阳多少公里,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.4172552227973938],['description']
杭州到洛阳多少公里,['47198'],[],description,3,1,['47198'],1.0,"['47198', '47190', '50192']","[0.4172552227973938, 0.414367139339447, 0.4122653603553772]","['description', 'description', 'description']"
杭州到连云港多少公里,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.4107511043548584],['description']
杭州到连云港多少公里,['47198'],[],description,3,1,['47198'],1.0,"['47198', '5851', '47190']","[0.4107511043548584, 0.38851678371429443, 0.37538769841194153]","['description', 'description', 'description']"
杭州离温州有多远的距离,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.4502968192100525],['description']
杭州离温州有多远的距离,['47198'],[],description,3,1,['47198'],1.0,"['47198', '62106', '50192']","[0.4502968192100525, 0.4340929687023163, 0.42951375246047974]","['description', 'description', 'description']"
梧州南站到石桥镇有什么车,['47198'],[],description,1,0,[],,['60874'],[0.45883792638778687],['description']
梧州南站到石桥镇有什么车,['47198'],[],description,3,1,['47198'],3.0,"['60874', '5851', '47198']","[0.45883792638778687, 0.43689554929733276, 0.4139842987060547]","['description', 'description', 'description']"
武昌火车站到江汉路坐地铁怎么走,['47198'],[],description,1,0,[],,['47266'],[0.509537398815155],['description']
武昌火车站到江汉路坐地铁怎么走,['47198'],[],description,3,0,[],,"['47266', '47190', '5851']","[0.509537398815155, 0.4669106602668762, 0.4519991874694824]","['description', 'description', 'description']"
武邑到北京朝阳区来广营多远啊,['47198'],[],description,1,0,[],,['60874'],[0.44756296277046204],['description']
武邑到北京朝阳区来广营多远啊,['47198'],[],description,3,1,['47198'],2.0,"['60874', '47198', '47242']","[0.44756296277046204, 0.4291878342628479, 0.4210679233074188]","['description', 'description', 'description']"
毫州离睢宁县多远,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.4624323844909668],['description']
毫州离睢宁县多远,['47198'],[],description,3,1,['47198'],1.0,"['47198', '39537', '60338']","[0.4624323844909668, 0.38229864835739136, 0.38127341866493225]","['description', 'description', 'description']"
水斗富豪新村到华南城富豪酒楼怎么坐车,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.40268683433532715],['description']
水斗富豪新村到华南城富豪酒楼怎么坐车,['47198'],[],description,3,1,['47198'],1.0,"['47198', '47190', '60338']","[0.40268683433532715, 0.3803071081638336, 0.3363858759403229]","['description', 'description', 'description']"
汉中到西藏多少公里路,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.3548278212547302],['description']
汉中到西藏多少公里路,['47198'],[],description,3,1,['47198'],1.0,"['47198', '47190', '51323']","[0.3548278212547302, 0.3472551703453064, 0.34687790274620056]","['description', 'description', 'description']"
江苏到苏州多少公里,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.42762482166290283],['description']
江苏到苏州多少公里,['47198'],[],description,3,1,['47198'],1.0,"['47198', '46679', '47190']","[0.42762482166290283, 0.37700116634368896, 0.37477368116378784]","['description', 'description', 'description']"
沈阳到天津多少公里,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.3949742317199707],['description']
沈阳到天津多少公里,['47198'],[],description,3,1,['47198'],1.0,"['47198', '47190', '47266']","[0.3949742317199707, 0.3883395791053772, 0.3766988217830658]","['description', 'description', 'description']"
沈阳到锦州多少公里,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.380357950925827],['description']
沈阳到锦州多少公里,['47198'],[],description,3,1,['47198'],1.0,"['47198', '47190', '60338']","[0.380357950925827, 0.3492460250854492, 0.3445424437522888]","['description', 'description', 'description']"
沧州到邯郸多少公里,['47198'],[],description,1,0,[],,['60874'],[0.42811906337738037],['description']
沧州到邯郸多少公里,['47198'],[],description,3,1,['47198'],2.0,"['60874', '47198', '5851']","[0.42811906337738037, 0.4140879809856415, 0.3712795376777649]","['description', 'description', 'description']"
泸州到叙永多少公里,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.43333899974823],['description']
泸州到叙永多少公里,['47198'],[],description,3,1,['47198'],1.0,"['47198', '47190', '47272']","[0.43333899974823, 0.40164971351623535, 0.3862147927284241]","['description', 'description', 'description']"
济南到青岛多少公里,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.4372270107269287],['description']
济南到青岛多少公里,['47198'],[],description,3,1,['47198'],1.0,"['47198', '47190', '47266']","[0.4372270107269287, 0.40391507744789124, 0.3794722557067871]","['description', 'description', 'description']"
济南站到济南西站坐几路公交车,['47198'],[],description,1,0,[],,['47266'],[0.4701703190803528],['description']
济南站到济南西站坐几路公交车,['47198'],[],description,3,0,[],,"['47266', '60874', '5851']","[0.4701703190803528, 0.4457643926143646, 0.42609357833862305]","['description', 'description', 'description']"
济宁到徐州多少公里,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.39704158902168274],['description']
济宁到徐州多少公里,['47198'],[],description,3,1,['47198'],1.0,"['47198', '60338', '47266']","[0.39704158902168274, 0.38987237215042114, 0.38348716497421265]","['description', 'description', 'description']"
淮安到临沂距离多少公里,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.3813042938709259],['description']
淮安到临沂距离多少公里,['47198'],[],description,3,1,['47198'],1.0,"['47198', '50192', '5851']","[0.3813042938709259, 0.3750748038291931, 0.37247133255004883]","['description', 'description', 'description']"
清河站到八达岭长城站,['47198'],[],description,1,0,[],,['5851'],[0.5521062612533569],['description']
清河站到八达岭长城站,['47198'],[],description,3,0,[],,"['5851', '60874', '60872']","[0.5521062612533569, 0.5234573483467102, 0.50981605052948]","['description', 'description', 'description']"
温岭离绍兴多远,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.42897066473960876],['description']
温岭离绍兴多远,['47198'],[],description,3,1,['47198'],1.0,"['47198', '47266', '47190']","[0.42897066473960876, 0.4238854646682739, 0.4076874852180481]","['description', 'description', 'description']"
湖北黄冈离武汉有多远,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.389046847820282],['description']
湖北黄冈离武汉有多远,['47198'],[],description,3,1,['47198'],1.0,"['47198', '5601', '61800']","[0.389046847820282, 0.38578000664711, 0.3686941862106323]","['description', 'description', 'description']"
湖州到杭州有多远,['47198'],[],description,1,0,[],,['50192'],[0.45670366287231445],['description']
湖州到杭州有多远,['47198'],[],description,3,1,['47198'],2.0,"['50192', '47198', '47190']","[0.45670366287231445, 0.4501996636390686, 0.4386512339115143]","['description', 'description', 'description']"
湾子地铁站到中奥家园怎么走,['47198'],[],description,1,0,[],,['47266'],[0.5111494064331055],['description']
湾子地铁站到中奥家园怎么走,['47198'],[],description,3,0,[],,"['47266', '47190', '47242']","[0.5111494064331055, 0.49398893117904663, 0.4894755482673645]","['description', 'description', 'description']"
濮阳到威海,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.4448413848876953],['description']
濮阳到威海,['47198'],[],description,3,1,['47198'],1.0,"['47198', '60874', '5851']","[0.4448413848876953, 0.41068631410598755, 0.4047107696533203]","['description', 'description', 'description']"
烟台到威海多少公里,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.37986814975738525],['description']
烟台到威海多少公里,['47198'],[],description,3,1,['47198'],1.0,"['47198', '47190', '62106']","[0.37986814975738525, 0.3533475995063782, 0.33763593435287476]","['description', 'description', 'description']"
牛街地铁站到土桥地铁站,['47198'],[],description,1,0,[],,['47266'],[0.5613769292831421],['description']
牛街地铁站到土桥地铁站,['47198'],[],description,3,0,[],,"['47266', '60874', '47190']","[0.5613769292831421, 0.5002337694168091, 0.4923069477081299]","['description', 'description', 'description']"
独山子到博乐多少公里,['47198'],[],description,1,0,[],,['60874'],[0.36615628004074097],['description']
独山子到博乐多少公里,['47198'],[],description,3,1,['47198'],3.0,"['60874', '60338', '47198']","[0.36615628004074097, 0.3605349659919739, 0.3604172170162201]","['description', 'description', 'description']"
盐城离沭阳有多远,['47198'],[],description,1,1,['47198'],1.0,['47198'],[0.39876338839530945],['description']
盐城离沭阳有多远,['47198'],[],description,3,1,['47198'],1.0,"['47198', '60338', '39537']","[0.39876338839530945, 0.3652731478214264, 0.35363584756851196]","['description', 'description', 'description']"
