query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
大米价格,['60338'],[],description,3,1,['60338'],2.0,"['51590', '60338', '51255']","[0.5387852191925049, 0.5364902019500732, 0.5018503069877625]","['description', 'description', 'description']"
太阳能灯价格,['60338'],[],description,1,1,['60338'],1.0,['60338'],[0.416495144367218],['description']
太阳能灯价格,['60338'],[],description,3,1,['60338'],1.0,"['60338', '51590', '5544']","[0.416495144367218, 0.38906610012054443, 0.3870605230331421]","['description', 'description', 'description']"
奥克斯,['60338'],[],description,1,0,[],,['5881'],[0.5400196313858032],['description']
奥克斯,['60338'],[],description,3,0,[],,"['5881', '60977', '5271']","[0.5400196313858032, 0.5052459239959717, 0.46322405338287354]","['description', 'description', 'description']"
女士三角裤冰丝,['60338'],[],description,1,0,[],,['60977'],[0.2028292864561081],['description']
女士三角裤冰丝,['60338'],[],description,3,1,['60338'],3.0,"['60977', '51377', '60338']","[0.2028292864561081, 0.1983681619167328, 0.19284653663635254]","['description', 'description', 'description']"
女生开档裤,['60338'],[],description,1,0,[],,['60977'],[0.34475982189178467],['description']
女生开档裤,['60338'],[],description,3,0,[],,"['60977', '51377', '51381']","[0.34475982189178467, 0.3292565643787384, 0.3207232356071472]","['description', 'description', 'description']"
婵壳多少钱一斤,['60338'],[],description,1,1,['60338'],1.0,['60338'],[0.45143434405326843],['description']
婵壳多少钱一斤,['60338'],[],description,3,1,['60338'],1.0,"['60338', '51590', '61800']","[0.45143434405326843, 0.40511009097099304, 0.3955399692058563]","['description', 'description', 'description']"
富士官网,['60338'],[],description,1,0,[],,['60977'],[0.4784620404243469],['description']
富士官网,['60338'],[],description,3,0,[],,"['60977', '5544', '5881']","[0.4784620404243469, 0.444705069065094, 0.4438088536262512]","['description', 'description', 'description']"
小龙王槟榔,['60338'],[],description,1,0,[],,['47272'],[0.3695174753665924],['description']
小龙王槟榔,['60338'],[],description,3,0,[],,"['47272', '61800', '51388']","[0.3695174753665924, 0.3584147095680237, 0.33823472261428833]","['description', 'description', 'description']"
山水音响,['60338'],[],description,1,0,[],,['5179'],[0.44485223293304443],['description']
山水音响,['60338'],[],description,3,0,[],,"['5179', '62248', '51377']","[0.44485223293304443, 0.44354599714279175, 0.43564796447753906]","['description', 'description', 'description']"
庆养元葡萄籽多少钱,['60338'],[],description,1,1,['60338'],1.0,['60338'],[0.4454038143157959],['description']
庆养元葡萄籽多少钱,['60338'],[],description,3,1,['60338'],1.0,"['60338', '51590', '5544']","[0.4454038143157959, 0.40831056237220764, 0.38294970989227295]","['description', 'description', 'description']"
情趣玩具,['60338'],[],description,1,0,[],,['60977'],[0.4195801913738251],['description']
情趣玩具,['60338'],[],description,3,0,[],,"['60977', '62248', '5179']","[0.4195801913738251, 0.3950890898704529, 0.3927200436592102]","['description', 'description', 'description']"
惠普打印机,['60338'],[],description,1,0,[],,['5881'],[0.43392235040664673],['description']
惠普打印机,['60338'],[],description,3,0,[],,"['5881', '5544', '60977']","[0.43392235040664673, 0.4302266836166382, 0.4179800748825073]","['description', 'description', 'description']"
手办,['60338'],[],description,1,0,[],,['47272'],[0.4748104214668274],['description']
手办,['60338'],[],description,3,0,[],,"['47272', '51388', '51377']","[0.4748104214668274, 0.4744987487792969, 0.4705164134502411]","['description', 'description', 'description']"
手动开窗器,['60338'],[],description,1,0,[],,['5671'],[0.3911362290382385],['description']
手动开窗器,['60338'],[],description,3,0,[],,"['5671', '51712', '267']","[0.3911362290382385, 0.36528000235557556, 0.36184126138687134]","['description', 'description', 'description']"
折叠电动车,['60338'],[],description,1,0,[],,['5271'],[0.5387697815895081],['description']
折叠电动车,['60338'],[],description,3,0,[],,"['5271', '60977', '47190']","[0.5387697815895081, 0.4847681522369385, 0.46959733963012695]","['description', 'description', 'description']"
探测仪,['60338'],[],description,1,0,[],,['5544'],[0.4757882058620453],['description']
探测仪,['60338'],[],description,3,0,[],,"['5544', '60977', '47198']","[0.4757882058620453, 0.4428699314594269, 0.42599010467529297]","['description', 'description', 'description']"
支竹,['60338'],[],description,1,0,[],,['51377'],[0.5062403678894043],['description']
支竹,['60338'],[],description,3,0,[],,"['51377', '51323', '51388']","[0.5062403678894043, 0.4969910979270935, 0.4917648732662201]","['description', 'description', 'description']"
方便面,['60338'],[],description,1,0,[],,['47272'],[0.5107643604278564],['description']
方便面,['60338'],[],description,3,0,[],,"['47272', '51323', '60977']","[0.5107643604278564, 0.40698254108428955, 0.4044329524040222]","['description', 'description', 'description']"
旗舰店官方店女装,['60338'],[],description,1,0,[],,['60977'],[0.4008564054965973],['description']
旗舰店官方店女装,['60338'],[],description,3,1,['60338'],3.0,"['60977', '5012', '60338']","[0.4008564054965973, 0.38956427574157715, 0.3769012689590454]","['description', 'description', 'description']"
无线路由器,['60338'],[],description,1,0,[],,['60977'],[0.41832369565963745],['description']
无线路由器,['60338'],[],description,3,0,[],,"['60977', '47198', '47272']","[0.41832369565963745, 0.40690499544143677, 0.40111908316612244]","['description', 'description', 'description']"
杭州特产,['60338'],[],description,1,0,[],,['47272'],[0.4240970015525818],['description']
杭州特产,['60338'],[],description,3,0,[],,"['47272', '5671', '50192']","[0.4240970015525818, 0.4190983772277832, 0.4000719487667084]","['description', 'description', 'description']"
杯子,['60338'],[],description,1,0,[],,['51377'],[0.47355952858924866],['description']
杯子,['60338'],[],description,3,0,[],,"['51377', '51388', '60977']","[0.47355952858924866, 0.46992027759552, 0.460188090801239]","['description', 'description', 'description']"
松下多少钱,['60338'],[],description,1,1,['60338'],1.0,['60338'],[0.5849618315696716],['description']
松下多少钱,['60338'],[],description,3,1,['60338'],1.0,"['60338', '60540', '5881']","[0.5849618315696716, 0.549054741859436, 0.494274377822876]","['description', 'description', 'description']"
松针油多少钱一瓶,['60338'],[],description,1,1,['60338'],1.0,['60338'],[0.43262889981269836],['description']
松针油多少钱一瓶,['60338'],[],description,3,1,['60338'],1.0,"['60338', '61800', '51590']","[0.43262889981269836, 0.41802239418029785, 0.3862640857696533]","['description', 'description', 'description']"
柴鱼,['60338'],[],description,1,0,[],,['47272'],[0.5129231214523315],['description']
柴鱼,['60338'],[],description,3,0,[],,"['47272', '51323', '51388']","[0.5129231214523315, 0.500379204750061, 0.4820675849914551]","['description', 'description', 'description']"
橱柜门,['60338'],[],description,1,0,[],,['5881'],[0.434642493724823],['description']
橱柜门,['60338'],[],description,3,0,[],,"['5881', '60977', '5103']","[0.434642493724823, 0.3944051265716553, 0.3865818381309509]","['description', 'description', 'description']"
比基尼泳衣,['60338'],[],description,1,0,[],,['60977'],[0.43681764602661133],['description']
比基尼泳衣,['60338'],[],description,3,0,[],,"['60977', '51388', '51323']","[0.43681764602661133, 0.407809317111969, 0.38885927200317383]","['description', 'description', 'description']"
水手服套装,['60338'],[],description,1,0,[],,['51388'],[0.39848315715789795],['description']
水手服套装,['60338'],[],description,3,0,[],,"['51388', '51381', '51377']","[0.39848315715789795, 0.39235720038414, 0.38745176792144775]","['description', 'description', 'description']"
沙发床,['60338'],[],description,1,0,[],,['60977'],[0.41573622822761536],['description']
沙发床,['60338'],[],description,3,0,[],,"['60977', '50133', '47272']","[0.41573622822761536, 0.407370388507843, 0.4037203788757324]","['description', 'description', 'description']"
洗发水,['60338'],[],description,1,0,[],,['60977'],[0.4554424583911896],['description']
洗发水,['60338'],[],description,3,0,[],,"['60977', '51388', '51377']","[0.4554424583911896, 0.4158092737197876, 0.4058119058609009]","['description', 'description', 'description']"
浪琴表,['60338'],[],description,1,0,[],,['5881'],[0.44808560609817505],['description']
浪琴表,['60338'],[],description,3,0,[],,"['5881', '51323', '47272']","[0.44808560609817505, 0.4466215968132019, 0.4414230287075043]","['description', 'description', 'description']"
海军衫短袖,['60338'],[],description,1,0,[],,['5550'],[0.29321181774139404],['description']
海军衫短袖,['60338'],[],description,3,0,[],,"['5550', '4551', '47272']","[0.29321181774139404, 0.2853390574455261, 0.28464964032173157]","['description', 'description', 'description']"
海澜之家男装官网旗舰店,['60338'],[],description,1,0,[],,['47272'],[0.341799259185791],['description']
海澜之家男装官网旗舰店,['60338'],[],description,3,0,[],,"['47272', '5881', '50133']","[0.341799259185791, 0.3104310631752014, 0.2931835651397705]","['description', 'description', 'description']"
瓶装水,['60338'],[],description,1,0,[],,['60977'],[0.43221551179885864],['description']
瓶装水,['60338'],[],description,3,0,[],,"['60977', '47272', '5544']","[0.43221551179885864, 0.40787220001220703, 0.3996245265007019]","['description', 'description', 'description']"
甜茶,['60338'],[],description,1,0,[],,['5544'],[0.46674153208732605],['description']
甜茶,['60338'],[],description,3,0,[],,"['5544', '51377', '47272']","[0.46674153208732605, 0.44800323247909546, 0.42037129402160645]","['description', 'description', 'description']"
甲鱼钩,['60338'],[],description,1,0,[],,['51323'],[0.4727311134338379],['description']
甲鱼钩,['60338'],[],description,3,0,[],,"['51323', '51388', '51377']","[0.4727311134338379, 0.4600582718849182, 0.4546032249927521]","['description', 'description', 'description']"
电燃气灶多少钱一台,['60338'],[],description,1,1,['60338'],1.0,['60338'],[0.4170127809047699],['description']
电燃气灶多少钱一台,['60338'],[],description,3,1,['60338'],1.0,"['60338', '60540', '5881']","[0.4170127809047699, 0.3755866289138794, 0.3701058328151703]","['description', 'description', 'description']"
男士衬衫60到70岁,['60338'],[],description,1,0,[],,['60977'],[0.30819833278656006],['description']
男士衬衫60到70岁,['60338'],[],description,3,0,[],,"['60977', '51323', '5881']","[0.30819833278656006, 0.2976694703102112, 0.2950651943683624]","['description', 'description', 'description']"
男生三角裤,['60338'],[],description,1,0,[],,['60977'],[0.391897976398468],['description']
男生三角裤,['60338'],[],description,3,0,[],,"['60977', '51381', '51388']","[0.391897976398468, 0.35820651054382324, 0.35092246532440186]","['description', 'description', 'description']"
百草膏,['60338'],[],description,1,0,[],,['5544'],[0.3206440508365631],['description']
百草膏,['60338'],[],description,3,0,[],,"['5544', '47272', '51378']","[0.3206440508365631, 0.2924923002719879, 0.2902940511703491]","['description', 'description', 'description']"
真五帝钱的价钱大概是多少一套,['60338'],[],description,1,0,[],,['51590'],[0.47036680579185486],['description']
真五帝钱的价钱大概是多少一套,['60338'],[],description,3,1,['60338'],2.0,"['51590', '60338', '51323']","[0.47036680579185486, 0.4377284646034241, 0.4155803322792053]","['description', 'description', 'description']"
空调挡风罩,['60338'],[],description,1,0,[],,['5881'],[0.27679604291915894],['description']
空调挡风罩,['60338'],[],description,3,0,[],,"['5881', '5819', '5359']","[0.27679604291915894, 0.2600176930427551, 0.2537970244884491]","['description', 'description', 'description']"
空调遥控器,['60338'],[],description,1,0,[],,['5881'],[0.39079171419143677],['description']
空调遥控器,['60338'],[],description,3,0,[],,"['5881', '60977', '4982']","[0.39079171419143677, 0.371893972158432, 0.3557039201259613]","['description', 'description', 'description']"
竹荪价格,['60338'],[],description,1,1,['60338'],1.0,['60338'],[0.45181795954704285],['description']
竹荪价格,['60338'],[],description,3,1,['60338'],1.0,"['60338', '61800', '51590']","[0.45181795954704285, 0.43067777156829834, 0.40037477016448975]","['description', 'description', 'description']"
紫玉,['60338'],[],description,1,0,[],,['51377'],[0.5407970547676086],['description']
紫玉,['60338'],[],description,3,0,[],,"['51377', '51388', '51378']","[0.5407970547676086, 0.5047799944877625, 0.49137812852859497]","['description', 'description', 'description']"
绿茶一箱多少瓶,['60338'],[],description,1,0,[],,['5544'],[0.4171715974807739],['description']
绿茶一箱多少瓶,['60338'],[],description,3,0,[],,"['5544', '61800', '51323']","[0.4171715974807739, 0.37525248527526855, 0.3584909439086914]","['description', 'description', 'description']"
罩衣,['60338'],[],description,1,0,[],,['51377'],[0.4470697045326233],['description']
罩衣,['60338'],[],description,3,0,[],,"['51377', '51323', '51388']","[0.4470697045326233, 0.43646880984306335, 0.42751675844192505]","['description', 'description', 'description']"
美心木门,['60338'],[],description,1,0,[],,['5881'],[0.3908601403236389],['description']
美心木门,['60338'],[],description,3,0,[],,"['5881', '47272', '5012']","[0.3908601403236389, 0.35502633452415466, 0.34357064962387085]","['description', 'description', 'description']"
美甲款式,['60338'],[],description,1,0,[],,['60977'],[0.4108806252479553],['description']
美甲款式,['60338'],[],description,3,0,[],,"['60977', '5179', '5544']","[0.4108806252479553, 0.388688862323761, 0.38660988211631775]","['description', 'description', 'description']"
美的空调,['60338'],[],description,1,0,[],,['5881'],[0.472229540348053],['description']
美的空调,['60338'],[],description,3,0,[],,"['5881', '60977', '5544']","[0.472229540348053, 0.44380325078964233, 0.4229038655757904]","['description', 'description', 'description']"
羽毛球价格,['60338'],[],description,1,1,['60338'],1.0,['60338'],[0.43108609318733215],['description']
羽毛球价格,['60338'],[],description,3,1,['60338'],1.0,"['60338', '60977', '5671']","[0.43108609318733215, 0.42987072467803955, 0.42975279688835144]","['description', 'description', 'description']"
羽织服饰,['60338'],[],description,1,0,[],,['51377'],[0.39479780197143555],['description']
羽织服饰,['60338'],[],description,3,0,[],,"['51377', '51323', '51388']","[0.39479780197143555, 0.3819330334663391, 0.37446677684783936]","['description', 'description', 'description']"
耳机,['60338'],[],description,1,0,[],,['60977'],[0.47930821776390076],['description']
耳机,['60338'],[],description,3,0,[],,"['60977', '51377', '62248']","[0.47930821776390076, 0.477195143699646, 0.4740816652774811]","['description', 'description', 'description']"
联想笔记本,['60338'],[],description,1,0,[],,['60977'],[0.4668450951576233],['description']
联想笔记本,['60338'],[],description,3,0,[],,"['60977', '51388', '5881']","[0.4668450951576233, 0.43117424845695496, 0.4228149652481079]","['description', 'description', 'description']"
胶布,['60338'],[],description,1,0,[],,['60977'],[0.41109541058540344],['description']
胶布,['60338'],[],description,3,0,[],,"['60977', '51323', '51388']","[0.41109541058540344, 0.3999653160572052, 0.3995230793952942]","['description', 'description', 'description']"
胸罩大,['60338'],[],description,1,0,[],,['51323'],[0.4600870609283447],['description']
胸罩大,['60338'],[],description,3,0,[],,"['51323', '60977', '47272']","[0.4600870609283447, 0.4453519582748413, 0.4033399224281311]","['description', 'description', 'description']"
自行车建议买三个牌子,['60338'],[],description,1,0,[],,['60977'],[0.6367752552032471],['description']
自行车建议买三个牌子,['60338'],[],description,3,0,[],,"['60977', '5881', '60540']","[0.6367752552032471, 0.5940905809402466, 0.5742529630661011]","['description', 'description', 'description']"
舒服佳,['60338'],[],description,1,0,[],,['5881'],[0.5106133818626404],['description']
舒服佳,['60338'],[],description,3,0,[],,"['5881', '60977', '5882']","[0.5106133818626404, 0.47409874200820923, 0.45380985736846924]","['description', 'description', 'description']"
芭蒂娜,['60338'],[],description,1,0,[],,['51388'],[0.5103439092636108],['description']
芭蒂娜,['60338'],[],description,3,0,[],,"['51388', '51377', '60977']","[0.5103439092636108, 0.5074875354766846, 0.47783589363098145]","['description', 'description', 'description']"
苏泊尔高压锅配件,['60338'],[],description,1,0,[],,['5881'],[0.2403460144996643],['description']
苏泊尔高压锅配件,['60338'],[],description,3,0,[],,"['5881', '47272', '5544']","[0.2403460144996643, 0.22108809649944305, 0.21094346046447754]","['description', 'description', 'description']"
苹果多少钱,['60338'],[],description,1,1,['60338'],1.0,['60338'],[0.6097139120101929],['description']
苹果多少钱,['60338'],[],description,3,1,['60338'],1.0,"['60338', '60540', '47198']","[0.6097139120101929, 0.5988863706588745, 0.5291632413864136]","['description', 'description', 'description']"
苹果手机壳,['60338'],[],description,1,0,[],,['60540'],[0.3879566192626953],['description']
苹果手机壳,['60338'],[],description,3,0,[],,"['60540', '5012', '60977']","[0.3879566192626953, 0.37450945377349854, 0.35374125838279724]","['description', 'description', 'description']"
苹果手表,['60338'],[],description,1,0,[],,['60977'],[0.48830920457839966],['description']
苹果手表,['60338'],[],description,3,0,[],,"['60977', '5012', '60540']","[0.48830920457839966, 0.4762699007987976, 0.46450307965278625]","['description', 'description', 'description']"
茗茶多少钱一斤,['60338'],[],description,1,0,[],,['5544'],[0.4752529561519623],['description']
茗茶多少钱一斤,['60338'],[],description,3,1,['60338'],2.0,"['5544', '60338', '61800']","[0.4752529561519623, 0.444632351398468, 0.42910236120224]","['description', 'description', 'description']"
荣耀magic v,['60338'],[],description,1,0,[],,['60977'],[0.44760504364967346],['description']
荣耀magic v,['60338'],[],description,3,0,[],,"['60977', '60540', '47272']","[0.44760504364967346, 0.4436621367931366, 0.40926510095596313]","['description', 'description', 'description']"
荣耀x80价格,['60338'],[],description,1,1,['60338'],1.0,['60338'],[0.5283544063568115],['description']
荣耀x80价格,['60338'],[],description,3,1,['60338'],1.0,"['60338', '4526', '60540']","[0.5283544063568115, 0.48982706665992737, 0.4844866991043091]","['description', 'description', 'description']"
荣耀官网,['60338'],[],description,1,0,[],,['47272'],[0.5250140428543091],['description']
荣耀官网,['60338'],[],description,3,0,[],,"['47272', '60977', '5550']","[0.5250140428543091, 0.5049668550491333, 0.49062782526016235]","['description', 'description', 'description']"
荣耀平板8上市时间和价格,['60338'],[],description,1,0,[],,['60540'],[0.45789599418640137],['description']
荣耀平板8上市时间和价格,['60338'],[],description,3,1,['60338'],2.0,"['60540', '60338', '51590']","[0.45789599418640137, 0.4446702003479004, 0.43539291620254517]","['description', 'description', 'description']"
菜籽油多少钱一斤,['60338'],[],description,1,1,['60338'],1.0,['60338'],[0.46705394983291626],['description']
菜籽油多少钱一斤,['60338'],[],description,3,1,['60338'],1.0,"['60338', '51590', '60540']","[0.46705394983291626, 0.43343397974967957, 0.39663025736808777]","['description', 'description', 'description']"
蒂芙尼官网,['60338'],[],description,1,0,[],,['60977'],[0.43468576669692993],['description']
蒂芙尼官网,['60338'],[],description,3,0,[],,"['60977', '51590', '5012']","[0.43468576669692993, 0.4286744296550751, 0.4277045428752899]","['description', 'description', 'description']"
蔡司官网,['60338'],[],description,1,0,[],,['5881'],[0.5190167427062988],['description']
蔡司官网,['60338'],[],description,3,0,[],,"['5881', '60977', '5544']","[0.5190167427062988, 0.480771005153656, 0.4506661891937256]","['description', 'description', 'description']"
蕾丝内衣,['60338'],[],description,1,0,[],,['60977'],[0.35050228238105774],['description']
蕾丝内衣,['60338'],[],description,3,0,[],,"['60977', '5143', '51377']","[0.35050228238105774, 0.3201216459274292, 0.31510284543037415]","['description', 'description', 'description']"
蕾丝连体衣,['60338'],[],description,1,0,[],,['51377'],[0.2981644868850708],['description']
蕾丝连体衣,['60338'],[],description,3,0,[],,"['51377', '60977', '62248']","[0.2981644868850708, 0.29345524311065674, 0.29022735357284546]","['description', 'description', 'description']"
蜂胶,['60338'],[],description,1,0,[],,['5544'],[0.41555890440940857],['description']
蜂胶,['60338'],[],description,3,0,[],,"['5544', '60977', '47272']","[0.41555890440940857, 0.412969172000885, 0.4042900800704956]","['description', 'description', 'description']"
衣服牌子,['60338'],[],description,1,0,[],,['60977'],[0.5267053842544556],['description']
衣服牌子,['60338'],[],description,3,0,[],,"['60977', '5882', '5881']","[0.5267053842544556, 0.5101479291915894, 0.5082241892814636]","['description', 'description', 'description']"
西门子官网,['60338'],[],description,1,0,[],,['5881'],[0.5899623036384583],['description']
西门子官网,['60338'],[],description,3,0,[],,"['5881', '60977', '5012']","[0.5899623036384583, 0.45114874839782715, 0.447648823261261]","['description', 'description', 'description']"
诸酒多少钱一瓶,['60338'],[],description,1,1,['60338'],1.0,['60338'],[0.5507223606109619],['description']
诸酒多少钱一瓶,['60338'],[],description,3,1,['60338'],1.0,"['60338', '61800', '51590']","[0.5507223606109619, 0.4847733974456787, 0.4644268751144409]","['description', 'description', 'description']"
豆,['60338'],[],description,1,0,[],,['51323'],[0.5419954657554626],['description']
豆,['60338'],[],description,3,0,[],,"['51323', '51388', '51377']","[0.5419954657554626, 0.5214276313781738, 0.515675961971283]","['description', 'description', 'description']"
豆酱,['60338'],[],description,1,0,[],,['47272'],[0.45875275135040283],['description']
