query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
spcx股票,['50161'],[],description,3,1,['50161'],2.0,"['5432', '50161', '50709']","[0.5658429861068726, 0.5323053002357483, 0.4941895604133606]","['description', 'description', 'description']"
st的股票,['50161'],[],description,1,1,['50161'],1.0,['50161'],[0.6542541980743408],['description']
st的股票,['50161'],[],description,3,1,['50161'],1.0,"['50161', '5432', '50162']","[0.6542541980743408, 0.640506386756897, 0.6052206754684448]","['description', 'description', 'description']"
tm 股票,['50161'],[],description,1,1,['50161'],1.0,['50161'],[0.6213409900665283],['description']
tm 股票,['50161'],[],description,3,1,['50161'],1.0,"['50161', '50709', '50162']","[0.6213409900665283, 0.5960651636123657, 0.5953741073608398]","['description', 'description', 'description']"
vitl股票,['50161'],[],description,1,0,[],,['5432'],[0.5885829925537109],['description']
vitl股票,['50161'],[],description,3,1,['50161'],3.0,"['5432', '50709', '50161']","[0.5885829925537109, 0.5564661622047424, 0.5529700517654419]","['description', 'description', 'description']"
xspace美股,['50161'],[],description,1,0,[],,['50926'],[0.6203041076660156],['description']
xspace美股,['50161'],[],description,3,0,[],,"['50926', '5428', '50160']","[0.6203041076660156, 0.5830456614494324, 0.5777571201324463]","['description', 'description', 'description']"
亚马逊公司股价最新,['50161'],[],description,1,0,[],,['5432'],[0.6574288606643677],['description']
亚马逊公司股价最新,['50161'],[],description,3,1,['50161'],3.0,"['5432', '5428', '50161']","[0.6574288606643677, 0.6519467830657959, 0.6092448830604553]","['description', 'description', 'description']"
亚马逊股票美股,['50161'],[],description,1,0,[],,['5428'],[0.6328914165496826],['description']
亚马逊股票美股,['50161'],[],description,3,0,[],,"['5428', '50926', '5432']","[0.6328914165496826, 0.5752838850021362, 0.5735734105110168]","['description', 'description', 'description']"
华米科技实时股价,['50161'],[],description,1,0,[],,['5432'],[0.6767458915710449],['description']
华米科技实时股价,['50161'],[],description,3,1,['50161'],2.0,"['5432', '50161', '50162']","[0.6767458915710449, 0.6656997203826904, 0.6571813225746155]","['description', 'description', 'description']"
博通股价,['50161'],[],description,1,0,[],,['5432'],[0.6179183721542358],['description']
博通股价,['50161'],[],description,3,0,[],,"['5432', '50709', '5428']","[0.6179183721542358, 0.5875178575515747, 0.5580836534500122]","['description', 'description', 'description']"
可口可乐股票,['50161'],[],description,1,0,[],,['5432'],[0.5822604298591614],['description']
可口可乐股票,['50161'],[],description,3,1,['50161'],2.0,"['5432', '50161', '5428']","[0.5822604298591614, 0.5478928685188293, 0.5415700078010559]","['description', 'description', 'description']"
太空探索技术公司股价,['50161'],[],description,1,0,[],,['5432'],[0.5752401351928711],['description']
太空探索技术公司股价,['50161'],[],description,3,0,[],,"['5432', '5428', '50926']","[0.5752401351928711, 0.5091501474380493, 0.4966011643409729]","['description', 'description', 'description']"
太空探索技术公司股票,['50161'],[],description,1,0,[],,['5432'],[0.5087713003158569],['description']
太空探索技术公司股票,['50161'],[],description,3,1,['50161'],2.0,"['5432', '50161', '5428']","[0.5087713003158569, 0.43748143315315247, 0.43647700548171997]","['description', 'description', 'description']"
巴西石油股票,['50161'],[],description,1,0,[],,['5432'],[0.5000762939453125],['description']
巴西石油股票,['50161'],[],description,3,0,[],,"['5432', '50926', '5428']","[0.5000762939453125, 0.4675077199935913, 0.45571863651275635]","['description', 'description', 'description']"
巴里克矿业股票,['50161'],[],description,1,0,[],,['5432'],[0.5311995148658752],['description']
巴里克矿业股票,['50161'],[],description,3,0,[],,"['5432', '51590', '36607']","[0.5311995148658752, 0.515294075012207, 0.4999643564224243]","['description', 'description', 'description']"
应用材料股票,['50161'],[],description,1,0,[],,['5428'],[0.5143248438835144],['description']
应用材料股票,['50161'],[],description,3,1,['50161'],2.0,"['5428', '50161', '5432']","[0.5143248438835144, 0.5069922208786011, 0.5049256086349487]","['description', 'description', 'description']"
康宁股价,['50161'],[],description,1,0,[],,['5432'],[0.630382776260376],['description']
康宁股价,['50161'],[],description,3,1,['50161'],3.0,"['5432', '50709', '50161']","[0.630382776260376, 0.565581202507019, 0.5534589886665344]","['description', 'description', 'description']"
康宁股票行情,['50161'],[],description,1,0,[],,['5432'],[0.6382442712783813],['description']
康宁股票行情,['50161'],[],description,3,0,[],,"['5432', '50709', '50159']","[0.6382442712783813, 0.572542667388916, 0.569067656993866]","['description', 'description', 'description']"
慧与股票,['50161'],[],description,1,0,[],,['5432'],[0.6161059737205505],['description']
慧与股票,['50161'],[],description,3,1,['50161'],3.0,"['5432', '50926', '50161']","[0.6161059737205505, 0.5754474401473999, 0.5731933116912842]","['description', 'description', 'description']"
拼多多美股,['50161'],[],description,1,0,[],,['5428'],[0.5712485313415527],['description']
拼多多美股,['50161'],[],description,3,0,[],,"['5428', '47198', '50926']","[0.5712485313415527, 0.5620125532150269, 0.5493768453598022]","['description', 'description', 'description']"
捷普的股票,['50161'],[],description,1,0,[],,['5432'],[0.6080986261367798],['description']
捷普的股票,['50161'],[],description,3,1,['50161'],2.0,"['5432', '50161', '5428']","[0.6080986261367798, 0.590806245803833, 0.5624685287475586]","['description', 'description', 'description']"
新思科技公司股票,['50161'],[],description,1,0,[],,['5432'],[0.5743708610534668],['description']
新思科技公司股票,['50161'],[],description,3,1,['50161'],2.0,"['5432', '50161', '50159']","[0.5743708610534668, 0.5734059810638428, 0.5628410577774048]","['description', 'description', 'description']"
极光大数据股票,['50161'],[],description,1,0,[],,['5432'],[0.5865845084190369],['description']
极光大数据股票,['50161'],[],description,3,1,['50161'],2.0,"['5432', '50161', '50926']","[0.5865845084190369, 0.5613933801651001, 0.5522466897964478]","['description', 'description', 'description']"
波音的股票,['50161'],[],description,1,0,[],,['5432'],[0.5878177285194397],['description']
波音的股票,['50161'],[],description,3,1,['50161'],3.0,"['5432', '5428', '50161']","[0.5878177285194397, 0.5468665957450867, 0.5373729467391968]","['description', 'description', 'description']"
波音股票实时行情,['50161'],[],description,1,0,[],,['5432'],[0.6716207265853882],['description']
波音股票实时行情,['50161'],[],description,3,1,['50161'],2.0,"['5432', '50161', '50709']","[0.6716207265853882, 0.641533613204956, 0.6232564449310303]","['description', 'description', 'description']"
海力士股票美股行情,['50161'],[],description,1,0,[],,['5432'],[0.6007899045944214],['description']
海力士股票美股行情,['50161'],[],description,3,0,[],,"['5432', '5428', '50162']","[0.6007899045944214, 0.5690364837646484, 0.5417232513427734]","['description', 'description', 'description']"
爱回收公司股票,['50161'],[],description,1,0,[],,['5432'],[0.5547026991844177],['description']
爱回收公司股票,['50161'],[],description,3,1,['50161'],2.0,"['5432', '50161', '5428']","[0.5547026991844177, 0.5544527769088745, 0.5521186590194702]","['description', 'description', 'description']"
特斯拉股票行情,['50161'],[],description,1,1,['50161'],1.0,['50161'],[0.6519374251365662],['description']
特斯拉股票行情,['50161'],[],description,3,1,['50161'],1.0,"['50161', '50926', '5432']","[0.6519374251365662, 0.6463671922683716, 0.6378750801086426]","['description', 'description', 'description']"
特朗普媒体科技最新股价,['50161'],[],description,1,0,[],,['5432'],[0.5781754851341248],['description']
特朗普媒体科技最新股价,['50161'],[],description,3,0,[],,"['5432', '50160', '50159']","[0.5781754851341248, 0.5251437425613403, 0.5226365327835083]","['description', 'description', 'description']"
甲骨文的实时股票,['50161'],[],description,1,1,['50161'],1.0,['50161'],[0.6935434341430664],['description']
甲骨文的实时股票,['50161'],[],description,3,1,['50161'],1.0,"['50161', '5432', '5428']","[0.6935434341430664, 0.682668924331665, 0.671966552734375]","['description', 'description', 'description']"
甲骨文股票行情,['50161'],[],description,1,1,['50161'],1.0,['50161'],[0.6381504535675049],['description']
甲骨文股票行情,['50161'],[],description,3,1,['50161'],1.0,"['50161', '5432', '5428']","[0.6381504535675049, 0.6196025609970093, 0.6174867153167725]","['description', 'description', 'description']"
美光今日实时行情,['50161'],[],description,1,0,[],,['5432'],[0.5657997727394104],['description']
美光今日实时行情,['50161'],[],description,3,1,['50161'],2.0,"['5432', '50161', '50709']","[0.5657997727394104, 0.5539675951004028, 0.5234096050262451]","['description', 'description', 'description']"
美光科技股价实时行情,['50161'],[],description,1,0,[],,['5432'],[0.5633298754692078],['description']
美光科技股价实时行情,['50161'],[],description,3,1,['50161'],2.0,"['5432', '50161', '50709']","[0.5633298754692078, 0.53431236743927, 0.5218743085861206]","['description', 'description', 'description']"
美光股票最新行情,['50161'],[],description,1,0,[],,['5432'],[0.5733869075775146],['description']
美光股票最新行情,['50161'],[],description,3,1,['50161'],3.0,"['5432', '50926', '50161']","[0.5733869075775146, 0.5580296516418457, 0.5507029891014099]","['description', 'description', 'description']"
美国银行股票,['50161'],[],description,1,0,[],,['5428'],[0.5863574743270874],['description']
美国银行股票,['50161'],[],description,3,0,[],,"['5428', '50926', '5432']","[0.5863574743270874, 0.5807157754898071, 0.5559329986572266]","['description', 'description', 'description']"
美国黄金股票,['50161'],[],description,1,0,[],,['51590'],[0.5940084457397461],['description']
美国黄金股票,['50161'],[],description,3,0,[],,"['51590', '51088', '50926']","[0.5940084457397461, 0.5531723499298096, 0.5146579742431641]","['description', 'description', 'description']"
美股amd,['50161'],[],description,1,0,[],,['5428'],[0.63991379737854],['description']
美股amd,['50161'],[],description,3,0,[],,"['5428', '50926', '50160']","[0.63991379737854, 0.6181142330169678, 0.5968739986419678]","['description', 'description', 'description']"
美股axti股票,['50161'],[],description,1,0,[],,['50926'],[0.6090019941329956],['description']
美股axti股票,['50161'],[],description,3,1,['50161'],3.0,"['50926', '5428', '50161']","[0.6090019941329956, 0.6047496795654297, 0.5919144749641418]","['description', 'description', 'description']"
美股ceg股票行情,['50161'],[],description,1,0,[],,['5432'],[0.5686987638473511],['description']
美股ceg股票行情,['50161'],[],description,3,1,['50161'],3.0,"['5432', '50926', '50161']","[0.5686987638473511, 0.5589712858200073, 0.5401407480239868]","['description', 'description', 'description']"
美股mp最新行情,['50161'],[],description,1,0,[],,['50926'],[0.6466503739356995],['description']
美股mp最新行情,['50161'],[],description,3,1,['50161'],2.0,"['50926', '50161', '5428']","[0.6466503739356995, 0.5971853733062744, 0.5898002982139587]","['description', 'description', 'description']"
美股now,['50161'],[],description,1,0,[],,['50926'],[0.7161664962768555],['description']
美股now,['50161'],[],description,3,1,['50161'],2.0,"['50926', '50161', '5428']","[0.7161664962768555, 0.6434706449508667, 0.6356196403503418]","['description', 'description', 'description']"
美股salesforce,['50161'],[],description,1,0,[],,['5428'],[0.5886944532394409],['description']
美股salesforce,['50161'],[],description,3,0,[],,"['5428', '50160', '50926']","[0.5886944532394409, 0.5695120096206665, 0.5678046941757202]","['description', 'description', 'description']"
美股微软股票,['50161'],[],description,1,0,[],,['50926'],[0.6644250154495239],['description']
美股微软股票,['50161'],[],description,3,1,['50161'],3.0,"['50926', '5428', '50161']","[0.6644250154495239, 0.6315842866897583, 0.6057111620903015]","['description', 'description', 'description']"
美股美光科技股票实时行情,['50161'],[],description,1,0,[],,['50926'],[0.5928470492362976],['description']
美股美光科技股票实时行情,['50161'],[],description,3,0,[],,"['50926', '50160', '5432']","[0.5928470492362976, 0.5779465436935425, 0.5759829878807068]","['description', 'description', 'description']"
美股西部数据实时行情,['50161'],[],description,1,0,[],,['5432'],[0.6139810681343079],['description']
美股西部数据实时行情,['50161'],[],description,3,0,[],,"['5432', '5428', '50709']","[0.6139810681343079, 0.5935970544815063, 0.584598183631897]","['description', 'description', 'description']"
美股谷歌实时行情,['50161'],[],description,1,0,[],,['50926'],[0.675123929977417],['description']
美股谷歌实时行情,['50161'],[],description,3,1,['50161'],3.0,"['50926', '5428', '50161']","[0.675123929977417, 0.6707991361618042, 0.6463719010353088]","['description', 'description', 'description']"
美股金沙集团,['50161'],[],description,1,0,[],,['50926'],[0.6252033710479736],['description']
美股金沙集团,['50161'],[],description,3,0,[],,"['50926', '5428', '50709']","[0.6252033710479736, 0.611753523349762, 0.5795361995697021]","['description', 'description', 'description']"
美股闪迪最新行情,['50161'],[],description,1,0,[],,['50926'],[0.5834550857543945],['description']
美股闪迪最新行情,['50161'],[],description,3,1,['50161'],2.0,"['50926', '50161', '5432']","[0.5834550857543945, 0.5598101019859314, 0.5555716156959534]","['description', 'description', 'description']"
联合健康股票,['50161'],[],description,1,0,[],,['5432'],[0.5664187669754028],['description']
联合健康股票,['50161'],[],description,3,1,['50161'],2.0,"['5432', '50161', '5428']","[0.5664187669754028, 0.4978273808956146, 0.49762386083602905]","['description', 'description', 'description']"
花旗股票,['50161'],[],description,1,0,[],,['5432'],[0.5975263118743896],['description']
花旗股票,['50161'],[],description,3,1,['50161'],3.0,"['5432', '5428', '50161']","[0.5975263118743896, 0.5968928337097168, 0.5966373682022095]","['description', 'description', 'description']"
英伟达实时行情走势,['50161'],[],description,1,0,[],,['50709'],[0.620405375957489],['description']
英伟达实时行情走势,['50161'],[],description,3,1,['50161'],3.0,"['50709', '50159', '50161']","[0.620405375957489, 0.6052249670028687, 0.5989000797271729]","['description', 'description', 'description']"
英伟达股票实时行情,['50161'],[],description,1,0,[],,['5432'],[0.6214459538459778],['description']
英伟达股票实时行情,['50161'],[],description,3,1,['50161'],3.0,"['5432', '50159', '50161']","[0.6214459538459778, 0.6154823303222656, 0.6056783199310303]","['description', 'description', 'description']"
英伟达走势,['50161'],[],description,1,0,[],,['50709'],[0.5541548728942871],['description']
英伟达走势,['50161'],[],description,3,0,[],,"['50709', '5428', '36607']","[0.5541548728942871, 0.5183610320091248, 0.5090673565864563]","['description', 'description', 'description']"
苹果股票行情,['50161'],[],description,1,1,['50161'],1.0,['50161'],[0.6290193796157837],['description']
苹果股票行情,['50161'],[],description,3,1,['50161'],1.0,"['50161', '5432', '5428']","[0.6290193796157837, 0.6239423751831055, 0.6177580952644348]","['description', 'description', 'description']"
苹果走势,['50161'],[],description,1,1,['50161'],1.0,['50161'],[0.5840853452682495],['description']
苹果走势,['50161'],[],description,3,1,['50161'],1.0,"['50161', '5432', '50709']","[0.5840853452682495, 0.5739851593971252, 0.5717299580574036]","['description', 'description', 'description']"
西部数据股票,['50161'],[],description,1,0,[],,['5432'],[0.5778751373291016],['description']
西部数据股票,['50161'],[],description,3,0,[],,"['5432', '50709', '5428']","[0.5778751373291016, 0.5518839359283447, 0.5438142418861389]","['description', 'description', 'description']"
诺基亚美股,['50161'],[],description,1,0,[],,['50926'],[0.5575383901596069],['description']
诺基亚美股,['50161'],[],description,3,0,[],,"['50926', '5428', '5432']","[0.5575383901596069, 0.5570592880249023, 0.5412641763687134]","['description', 'description', 'description']"
谷歌实时行情,['50161'],[],description,1,0,[],,['5432'],[0.7075580954551697],['description']
谷歌实时行情,['50161'],[],description,3,1,['50161'],2.0,"['5432', '50161', '50926']","[0.7075580954551697, 0.6857963800430298, 0.6835193634033203]","['description', 'description', 'description']"
谷歌股价,['50161'],[],description,1,0,[],,['5428'],[0.6498838067054749],['description']
谷歌股价,['50161'],[],description,3,0,[],,"['5428', '5432', '50162']","[0.6498838067054749, 0.6418964266777039, 0.5953516960144043]","['description', 'description', 'description']"
闪迪股票行情,['50161'],[],description,1,0,[],,['5432'],[0.6270475387573242],['description']
闪迪股票行情,['50161'],[],description,3,1,['50161'],2.0,"['5432', '50161', '50926']","[0.6270475387573242, 0.6165886521339417, 0.5803896188735962]","['description', 'description', 'description']"
阿斯麦股票,['50161'],[],description,1,1,['50161'],1.0,['50161'],[0.6031609773635864],['description']
阿斯麦股票,['50161'],[],description,3,1,['50161'],1.0,"['50161', '5428', '50926']","[0.6031609773635864, 0.5965604782104492, 0.5766844749450684]","['description', 'description', 'description']"
雷神技术股票,['50161'],[],description,1,0,[],,['5432'],[0.5179465413093567],['description']
雷神技术股票,['50161'],[],description,3,0,[],,"['5432', '50709', '50926']","[0.5179465413093567, 0.5081911087036133, 0.5045696496963501]","['description', 'description', 'description']"
高盛股票,['50161'],[],description,1,0,[],,['50162'],[0.6198124289512634],['description']
高盛股票,['50161'],[],description,3,0,[],,"['50162', '5432', '5428']","[0.6198124289512634, 0.6186693906784058, 0.6090120077133179]","['description', 'description', 'description']"
高通股票价格最新行情,['50161'],[],description,1,0,[],,['5432'],[0.6692695617675781],['description']
高通股票价格最新行情,['50161'],[],description,3,1,['50161'],2.0,"['5432', '50161', '50709']","[0.6692695617675781, 0.6252965927124023, 0.6099472641944885]","['description', 'description', 'description']"
amd的股价,['50161'],[],merged,1,0,[],,['5428'],[0.6673380136489868],['title_description']
amd的股价,['50161'],[],merged,3,1,['50161'],2.0,"['5428', '50161', '50926']","[0.6673380136489868, 0.6529300212860107, 0.6451507806777954]","['title_description', 'title_description', 'title_description']"
amd股市行情,['50161'],[],merged,1,0,[],,['50926'],[0.5993646383285522],['title_description']
amd股市行情,['50161'],[],merged,3,1,['50161'],3.0,"['50926', '5428', '50161']","[0.5993646383285522, 0.587612509727478, 0.5784510374069214]","['title_description', 'title_description', 'title_description']"
amd股票实时行情,['50161'],[],merged,1,1,['50161'],1.0,['50161'],[0.6562554240226746],['title_description']
amd股票实时行情,['50161'],[],merged,3,1,['50161'],1.0,"['50161', '5428', '50160']","[0.6562554240226746, 0.6443897485733032, 0.634693443775177]","['title_description', 'title_description', 'title_description']"
app 股票,['50161'],[],merged,1,0,[],,['50926'],[0.725026547908783],['title_description']
app 股票,['50161'],[],merged,3,1,['50161'],2.0,"['50926', '50161', '5432']","[0.725026547908783, 0.677971363067627, 0.6571310758590698]","['title_description', 'title_description', 'title_description']"
applovin股票,['50161'],[],merged,1,0,[],,['5428'],[0.5608953833580017],['description']
applovin股票,['50161'],[],merged,3,1,['50161'],3.0,"['5428', '50926', '50161']","[0.5608953833580017, 0.5353302955627441, 0.5319158434867859]","['description', 'title_description', 'title_description']"
avgo股票,['50161'],[],merged,1,1,['50161'],1.0,['50161'],[0.5979941487312317],['title_description']
avgo股票,['50161'],[],merged,3,1,['50161'],1.0,"['50161', '50926', '5432']","[0.5979941487312317, 0.5751549005508423, 0.5548242330551147]","['title_description', 'title_description', 'title_description']"
be 股票,['50161'],[],merged,1,0,[],,['50926'],[0.6730395555496216],['title_description']
be 股票,['50161'],[],merged,3,1,['50161'],2.0,"['50926', '50161', '5432']","[0.6730395555496216, 0.6530880928039551, 0.6322616338729858]","['title_description', 'title_description', 'title_description']"
