query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
十大品牌牛奶有哪些,['5882'],[],description,1,0,[],,['5881'],[0.5125652551651001],['description']
十大品牌牛奶有哪些,['5882'],[],description,3,1,['5882'],2.0,"['5881', '5882', '60977']","[0.5125652551651001, 0.4967799186706543, 0.4613761603832245]","['description', 'description', 'description']"
卫浴排名前十的品牌有哪些,['5882'],[],description,1,0,[],,['5881'],[0.6286263465881348],['description']
卫浴排名前十的品牌有哪些,['5882'],[],description,3,1,['5882'],2.0,"['5881', '5882', '60977']","[0.6286263465881348, 0.5205549001693726, 0.49716460704803467]","['description', 'description', 'description']"
卫生巾品牌排名,['5882'],[],description,1,1,['5882'],1.0,['5882'],[0.525752067565918],['description']
卫生巾品牌排名,['5882'],[],description,3,1,['5882'],1.0,"['5882', '5881', '60977']","[0.525752067565918, 0.5074814558029175, 0.4714997410774231]","['description', 'description', 'description']"
即热式电热水器哪个品牌好,['5882'],[],description,1,0,[],,['5881'],[0.5422508716583252],['description']
即热式电热水器哪个品牌好,['5882'],[],description,3,1,['5882'],2.0,"['5881', '5882', '5544']","[0.5422508716583252, 0.4328518807888031, 0.40865087509155273]","['description', 'description', 'description']"
品牌运动服装有哪些牌子,['5882'],[],description,1,0,[],,['5881'],[0.4924710690975189],['description']
品牌运动服装有哪些牌子,['5882'],[],description,3,1,['5882'],3.0,"['5881', '60977', '5882']","[0.4924710690975189, 0.4659384489059448, 0.45412930846214294]","['description', 'description', 'description']"
哪个品牌的自行车好,['5882'],[],description,1,0,[],,['5881'],[0.5238789916038513],['description']
哪个品牌的自行车好,['5882'],[],description,3,0,[],,"['5881', '60977', '5271']","[0.5238789916038513, 0.502034604549408, 0.49298909306526184]","['description', 'description', 'description']"
哪个品牌的黑芝麻糊最纯,['5882'],[],description,1,1,['5882'],1.0,['5882'],[0.4417281150817871],['description']
哪个品牌的黑芝麻糊最纯,['5882'],[],description,3,1,['5882'],1.0,"['5882', '5881', '60977']","[0.4417281150817871, 0.435896098613739, 0.3970279097557068]","['description', 'description', 'description']"
哪个牌子冰箱好,['5882'],[],description,1,0,[],,['5881'],[0.5976519584655762],['description']
哪个牌子冰箱好,['5882'],[],description,3,1,['5882'],3.0,"['5881', '60977', '5882']","[0.5976519584655762, 0.5075775980949402, 0.48737940192222595]","['description', 'description', 'description']"
哪个牌子的手机好,['5882'],[],description,1,0,[],,['60540'],[0.6480647325515747],['description']
哪个牌子的手机好,['5882'],[],description,3,0,[],,"['60540', '60977', '5881']","[0.6480647325515747, 0.5698772668838501, 0.5365668535232544]","['description', 'description', 'description']"
哪个牌子的油好,['5882'],[],description,1,0,[],,['5881'],[0.5109145045280457],['description']
哪个牌子的油好,['5882'],[],description,3,1,['5882'],2.0,"['5881', '5882', '60977']","[0.5109145045280457, 0.5108956098556519, 0.49597615003585815]","['description', 'description', 'description']"
哪个牌子的洗发水最好,['5882'],[],description,1,0,[],,['5881'],[0.512389063835144],['description']
哪个牌子的洗发水最好,['5882'],[],description,3,1,['5882'],2.0,"['5881', '5882', '60977']","[0.512389063835144, 0.5068259239196777, 0.5066001415252686]","['description', 'description', 'description']"
哪个牌子的牙膏最好,['5882'],[],description,1,0,[],,['60977'],[0.4967939555644989],['description']
哪个牌子的牙膏最好,['5882'],[],description,3,1,['5882'],3.0,"['60977', '5881', '5882']","[0.4967939555644989, 0.4906604290008545, 0.48796260356903076]","['description', 'description', 'description']"
哪个牌子的空调好,['5882'],[],description,1,0,[],,['5881'],[0.624751091003418],['description']
哪个牌子的空调好,['5882'],[],description,3,1,['5882'],3.0,"['5881', '60977', '5882']","[0.624751091003418, 0.5354853868484497, 0.5039488077163696]","['description', 'description', 'description']"
哪个牌子的袜子质量好,['5882'],[],description,1,0,[],,['5881'],[0.48921018838882446],['description']
哪个牌子的袜子质量好,['5882'],[],description,3,1,['5882'],2.0,"['5881', '5882', '60977']","[0.48921018838882446, 0.45646679401397705, 0.45084473490715027]","['description', 'description', 'description']"
哪个牌子风扇好,['5882'],[],description,1,0,[],,['5881'],[0.5508230924606323],['description']
哪个牌子风扇好,['5882'],[],description,3,1,['5882'],3.0,"['5881', '60977', '5882']","[0.5508230924606323, 0.46590685844421387, 0.45731231570243835]","['description', 'description', 'description']"
哪家的黄金最好最可靠,['5882'],[],description,1,0,[],,['51590'],[0.6748255491256714],['description']
哪家的黄金最好最可靠,['5882'],[],description,3,0,[],,"['51590', '51088', '47198']","[0.6748255491256714, 0.5482671856880188, 0.5236822366714478]","['description', 'description', 'description']"
哪种牌子护肤品好,['5882'],[],description,1,1,['5882'],1.0,['5882'],[0.58696448802948],['description']
哪种牌子护肤品好,['5882'],[],description,3,1,['5882'],1.0,"['5882', '60977', '5881']","[0.58696448802948, 0.564529538154602, 0.5318291187286377]","['description', 'description', 'description']"
哪种食用油最好,['5882'],[],description,1,0,[],,['60977'],[0.44340500235557556],['description']
哪种食用油最好,['5882'],[],description,3,0,[],,"['60977', '47272', '60338']","[0.44340500235557556, 0.4402894377708435, 0.4205036163330078]","['description', 'description', 'description']"
喜欢拍照买什么品牌手机好,['5882'],[],description,1,0,[],,['60540'],[0.5934598445892334],['description']
喜欢拍照买什么品牌手机好,['5882'],[],description,3,0,[],,"['60540', '60977', '5881']","[0.5934598445892334, 0.5322072505950928, 0.4784013032913208]","['description', 'description', 'description']"
喷涂机十大品牌排行榜,['5882'],[],description,1,0,[],,['5881'],[0.5128850936889648],['description']
喷涂机十大品牌排行榜,['5882'],[],description,3,1,['5882'],2.0,"['5881', '5882', '5544']","[0.5128850936889648, 0.4435655176639557, 0.421363890171051]","['description', 'description', 'description']"
国产十大品牌轮胎排名,['5882'],[],description,1,0,[],,['50760'],[0.46950575709342957],['description']
国产十大品牌轮胎排名,['5882'],[],description,3,1,['5882'],3.0,"['50760', '5881', '5882']","[0.46950575709342957, 0.4542664885520935, 0.4421843886375427]","['description', 'description', 'description']"
国内十大稳压器品牌,['5882'],[],description,1,0,[],,['5881'],[0.5378669500350952],['description']
国内十大稳压器品牌,['5882'],[],description,3,1,['5882'],2.0,"['5881', '5882', '60977']","[0.5378669500350952, 0.4589533805847168, 0.404270738363266]","['description', 'description', 'description']"
墨镜的品牌排行榜前十名,['5882'],[],description,1,1,['5882'],1.0,['5882'],[0.4655419588088989],['description']
墨镜的品牌排行榜前十名,['5882'],[],description,3,1,['5882'],1.0,"['5882', '5881', '60977']","[0.4655419588088989, 0.4584067463874817, 0.4497506022453308]","['description', 'description', 'description']"
奢侈品牌排名男装有哪些,['5882'],[],description,1,0,[],,['5881'],[0.5508066415786743],['description']
奢侈品牌排名男装有哪些,['5882'],[],description,3,1,['5882'],2.0,"['5881', '5882', '60977']","[0.5508066415786743, 0.5062322616577148, 0.4578738808631897]","['description', 'description', 'description']"
婴儿衣服品牌十大排名,['5882'],[],description,1,1,['5882'],1.0,['5882'],[0.42150652408599854],['description']
婴儿衣服品牌十大排名,['5882'],[],description,3,1,['5882'],1.0,"['5882', '5881', '60977']","[0.42150652408599854, 0.4115963578224182, 0.4092808961868286]","['description', 'description', 'description']"
婴幼儿湿巾纸哪个牌子好,['5882'],[],description,1,1,['5882'],1.0,['5882'],[0.4215047359466553],['description']
婴幼儿湿巾纸哪个牌子好,['5882'],[],description,3,1,['5882'],1.0,"['5882', '5881', '60977']","[0.4215047359466553, 0.41093194484710693, 0.4005047082901001]","['description', 'description', 'description']"
家具排行榜前十名是哪些品牌,['5882'],[],description,1,0,[],,['5881'],[0.5693587064743042],['description']
家具排行榜前十名是哪些品牌,['5882'],[],description,3,1,['5882'],3.0,"['5881', '60977', '5882']","[0.5693587064743042, 0.5131211876869202, 0.484415203332901]","['description', 'description', 'description']"
家用制氧机哪个牌子好,['5882'],[],description,1,0,[],,['5881'],[0.516574501991272],['description']
家用制氧机哪个牌子好,['5882'],[],description,3,1,['5882'],3.0,"['5881', '60977', '5882']","[0.516574501991272, 0.41431814432144165, 0.4119657278060913]","['description', 'description', 'description']"
家用洗衣机哪个品牌最好,['5882'],[],description,1,0,[],,['5881'],[0.5839812755584717],['description']
家用洗衣机哪个品牌最好,['5882'],[],description,3,0,[],,"['5881', '60977', '60540']","[0.5839812755584717, 0.4697280526161194, 0.4413430690765381]","['description', 'description', 'description']"
家用电热水器哪种好用又安全,['5882'],[],description,1,0,[],,['5881'],[0.45362845063209534],['description']
家用电热水器哪种好用又安全,['5882'],[],description,3,0,[],,"['5881', '60977', '5544']","[0.45362845063209534, 0.385174036026001, 0.38374093174934387]","['description', 'description', 'description']"
家电品牌,['5882'],[],description,1,0,[],,['5881'],[0.5839502811431885],['description']
家电品牌,['5882'],[],description,3,1,['5882'],3.0,"['5881', '60977', '5882']","[0.5839502811431885, 0.49440786242485046, 0.47179847955703735]","['description', 'description', 'description']"
山地车十大品牌排名,['5882'],[],description,1,0,[],,['50760'],[0.46314796805381775],['description']
山地车十大品牌排名,['5882'],[],description,3,0,[],,"['50760', '5881', '5271']","[0.46314796805381775, 0.4487321972846985, 0.4391682744026184]","['description', 'description', 'description']"
平板那个牌子好,['5882'],[],description,1,0,[],,['60977'],[0.5268462896347046],['description']
平板那个牌子好,['5882'],[],description,3,0,[],,"['60977', '60540', '5881']","[0.5268462896347046, 0.5178748369216919, 0.501173734664917]","['description', 'description', 'description']"
弹力素哪个牌子最好,['5882'],[],description,1,1,['5882'],1.0,['5882'],[0.4743121862411499],['description']
弹力素哪个牌子最好,['5882'],[],description,3,1,['5882'],1.0,"['5882', '5881', '60977']","[0.4743121862411499, 0.44766509532928467, 0.4427885413169861]","['description', 'description', 'description']"
户外品牌排名,['5882'],[],description,1,0,[],,['5881'],[0.5546588897705078],['description']
户外品牌排名,['5882'],[],description,3,1,['5882'],2.0,"['5881', '5882', '60977']","[0.5546588897705078, 0.5378818511962891, 0.5026196837425232]","['description', 'description', 'description']"
手机排名前十的品牌,['5882'],[],description,1,0,[],,['60540'],[0.5932177305221558],['description']
手机排名前十的品牌,['5882'],[],description,3,0,[],,"['60540', '60977', '47198']","[0.5932177305221558, 0.5275137424468994, 0.5079967379570007]","['description', 'description', 'description']"
手电钻什么牌子的质量好,['5882'],[],description,1,0,[],,['5881'],[0.5124696493148804],['description']
手电钻什么牌子的质量好,['5882'],[],description,3,0,[],,"['5881', '60977', '60540']","[0.5124696493148804, 0.4332747161388397, 0.42948946356773376]","['description', 'description', 'description']"
扫地机哪个品牌好,['5882'],[],description,1,0,[],,['5881'],[0.5602057576179504],['description']
扫地机哪个品牌好,['5882'],[],description,3,1,['5882'],3.0,"['5881', '60540', '5882']","[0.5602057576179504, 0.45589500665664673, 0.4555519223213196]","['description', 'description', 'description']"
护发素哪个牌子好,['5882'],[],description,1,1,['5882'],1.0,['5882'],[0.4667106866836548],['description']
护发素哪个牌子好,['5882'],[],description,3,1,['5882'],1.0,"['5882', '5881', '60977']","[0.4667106866836548, 0.44272714853286743, 0.44127148389816284]","['description', 'description', 'description']"
护肤品牌排行榜前十名有哪些,['5882'],[],description,1,1,['5882'],1.0,['5882'],[0.5985783338546753],['description']
护肤品牌排行榜前十名有哪些,['5882'],[],description,3,1,['5882'],1.0,"['5882', '60977', '5881']","[0.5985783338546753, 0.516396164894104, 0.5130409598350525]","['description', 'description', 'description']"
拉圾袋最建议买的三个品牌,['5882'],[],description,1,0,[],,['5881'],[0.5012497901916504],['description']
拉圾袋最建议买的三个品牌,['5882'],[],description,3,1,['5882'],3.0,"['5881', '60977', '5882']","[0.5012497901916504, 0.4822045564651489, 0.4511255621910095]","['description', 'description', 'description']"
拖把什么牌子的好用又实惠,['5882'],[],description,1,0,[],,['5881'],[0.5161981582641602],['description']
拖把什么牌子的好用又实惠,['5882'],[],description,3,1,['5882'],2.0,"['5881', '5882', '60977']","[0.5161981582641602, 0.47966715693473816, 0.4634772837162018]","['description', 'description', 'description']"
拖鞋哪个牌子的好,['5882'],[],description,1,0,[],,['5881'],[0.48743757605552673],['description']
拖鞋哪个牌子的好,['5882'],[],description,3,1,['5882'],3.0,"['5881', '60977', '5882']","[0.48743757605552673, 0.4681383967399597, 0.4652363359928131]","['description', 'description', 'description']"
排名前十的名表品牌,['5882'],[],description,1,0,[],,['5881'],[0.5249297618865967],['description']
排名前十的名表品牌,['5882'],[],description,3,1,['5882'],2.0,"['5881', '5882', '4551']","[0.5249297618865967, 0.48653075098991394, 0.4711184799671173]","['description', 'description', 'description']"
排名前十的矿泉水品牌,['5882'],[],description,1,0,[],,['5881'],[0.4963686466217041],['description']
排名前十的矿泉水品牌,['5882'],[],description,3,1,['5882'],2.0,"['5881', '5882', '50760']","[0.4963686466217041, 0.4619653820991516, 0.42610979080200195]","['description', 'description', 'description']"
料理机那个牌子质量最好,['5882'],[],description,1,0,[],,['5881'],[0.5406991839408875],['description']
料理机那个牌子质量最好,['5882'],[],description,3,1,['5882'],2.0,"['5881', '5882', '60977']","[0.5406991839408875, 0.45662498474121094, 0.43948400020599365]","['description', 'description', 'description']"
方便面十大品牌排行,['5882'],[],description,1,0,[],,['47272'],[0.45949316024780273],['description']
方便面十大品牌排行,['5882'],[],description,3,1,['5882'],3.0,"['47272', '5881', '5882']","[0.45949316024780273, 0.45699480175971985, 0.44770485162734985]","['description', 'description', 'description']"
显示器排名前十的品牌,['5882'],[],description,1,0,[],,['5881'],[0.5586330890655518],['description']
显示器排名前十的品牌,['5882'],[],description,3,1,['5882'],2.0,"['5881', '5882', '60977']","[0.5586330890655518, 0.5084880590438843, 0.5070372819900513]","['description', 'description', 'description']"
智能门锁十大品牌排名,['5882'],[],description,1,0,[],,['5881'],[0.5612752437591553],['description']
智能门锁十大品牌排名,['5882'],[],description,3,1,['5882'],2.0,"['5881', '5882', '60977']","[0.5612752437591553, 0.49473273754119873, 0.45189088582992554]","['description', 'description', 'description']"
最好用的粉底液,['5882'],[],description,1,0,[],,['60977'],[0.49134284257888794],['description']
最好用的粉底液,['5882'],[],description,3,1,['5882'],2.0,"['60977', '5882', '5544']","[0.49134284257888794, 0.4527634382247925, 0.4518822729587555]","['description', 'description', 'description']"
柔顺剂什么牌子的好,['5882'],[],description,1,0,[],,['5881'],[0.5135307908058167],['description']
柔顺剂什么牌子的好,['5882'],[],description,3,1,['5882'],2.0,"['5881', '5882', '60977']","[0.5135307908058167, 0.5016949772834778, 0.44906699657440186]","['description', 'description', 'description']"
梳子品牌十大排行榜,['5882'],[],description,1,1,['5882'],1.0,['5882'],[0.4778936803340912],['description']
梳子品牌十大排行榜,['5882'],[],description,3,1,['5882'],1.0,"['5882', '60977', '5881']","[0.4778936803340912, 0.4728929400444031, 0.4546632468700409]","['description', 'description', 'description']"
水泵排名前10的品牌有哪些,['5882'],[],description,1,0,[],,['5881'],[0.5665565729141235],['description']
水泵排名前10的品牌有哪些,['5882'],[],description,3,1,['5882'],2.0,"['5881', '5882', '60977']","[0.5665565729141235, 0.4655027985572815, 0.4514700770378113]","['description', 'description', 'description']"
汤锅哪个牌子最好,['5882'],[],description,1,0,[],,['5881'],[0.537929892539978],['description']
汤锅哪个牌子最好,['5882'],[],description,3,0,[],,"['5881', '47272', '60977']","[0.537929892539978, 0.4923640191555023, 0.4599890112876892]","['description', 'description', 'description']"
沐浴露哪个牌子的好,['5882'],[],description,1,0,[],,['5881'],[0.4778423011302948],['description']
沐浴露哪个牌子的好,['5882'],[],description,3,1,['5882'],2.0,"['5881', '5882', '60977']","[0.4778423011302948, 0.47745609283447266, 0.45069193840026855]","['description', 'description', 'description']"
油烟机哪个牌子的好,['5882'],[],description,1,0,[],,['5881'],[0.5592432022094727],['description']
油烟机哪个牌子的好,['5882'],[],description,3,0,[],,"['5881', '60977', '60540']","[0.5592432022094727, 0.47887948155403137, 0.45395538210868835]","['description', 'description', 'description']"
洗衣液哪个牌子最好,['5882'],[],description,1,0,[],,['5881'],[0.49917954206466675],['description']
洗衣液哪个牌子最好,['5882'],[],description,3,1,['5882'],2.0,"['5881', '5882', '60977']","[0.49917954206466675, 0.4677920341491699, 0.4656643271446228]","['description', 'description', 'description']"
浴霸哪个品牌好,['5882'],[],description,1,0,[],,['5881'],[0.5423256158828735],['description']
浴霸哪个品牌好,['5882'],[],description,3,1,['5882'],2.0,"['5881', '5882', '60977']","[0.5423256158828735, 0.4279182255268097, 0.41514891386032104]","['description', 'description', 'description']"
灯排名前十的品牌有哪些,['5882'],[],description,1,0,[],,['5881'],[0.5673559904098511],['description']
灯排名前十的品牌有哪些,['5882'],[],description,3,1,['5882'],2.0,"['5881', '5882', '60977']","[0.5673559904098511, 0.5174810290336609, 0.4991803765296936]","['description', 'description', 'description']"
点读笔哪个牌子的好,['5882'],[],description,1,0,[],,['5881'],[0.4724423289299011],['description']
点读笔哪个牌子的好,['5882'],[],description,3,1,['5882'],2.0,"['5881', '5882', '60977']","[0.4724423289299011, 0.46045801043510437, 0.4260615110397339]","['description', 'description', 'description']"
热水器哪个牌子的好,['5882'],[],description,1,0,[],,['5881'],[0.5859702825546265],['description']
热水器哪个牌子的好,['5882'],[],description,3,1,['5882'],3.0,"['5881', '60977', '5882']","[0.5859702825546265, 0.46781429648399353, 0.4600027799606323]","['description', 'description', 'description']"
燃气灶十大品牌排行榜,['5882'],[],description,1,0,[],,['5881'],[0.5231454372406006],['description']
燃气灶十大品牌排行榜,['5882'],[],description,3,1,['5882'],2.0,"['5881', '5882', '47272']","[0.5231454372406006, 0.42823928594589233, 0.42515265941619873]","['description', 'description', 'description']"
现在纸尿裤哪个品牌最好,['5882'],[],description,1,0,[],,['60977'],[0.5083698034286499],['description']
现在纸尿裤哪个品牌最好,['5882'],[],description,3,1,['5882'],3.0,"['60977', '5881', '5882']","[0.5083698034286499, 0.5049965977668762, 0.4813709855079651]","['description', 'description', 'description']"
瓷砖品牌十大排名有哪些牌子,['5882'],[],description,1,0,[],,['5881'],[0.5725538730621338],['description']
瓷砖品牌十大排名有哪些牌子,['5882'],[],description,3,1,['5882'],2.0,"['5881', '5882', '60977']","[0.5725538730621338, 0.513407826423645, 0.4750702381134033]","['description', 'description', 'description']"
电动工具十大名牌有哪些,['5882'],[],description,1,0,[],,['5881'],[0.5317084789276123],['description']
电动工具十大名牌有哪些,['5882'],[],description,3,1,['5882'],2.0,"['5881', '5882', '5544']","[0.5317084789276123, 0.46141713857650757, 0.4443919062614441]","['description', 'description', 'description']"
电动车排名前十的品牌,['5882'],[],description,1,0,[],,['5271'],[0.5247739553451538],['description']
电动车排名前十的品牌,['5882'],[],description,3,0,[],,"['5271', '50760', '5881']","[0.5247739553451538, 0.503158688545227, 0.49667155742645264]","['description', 'description', 'description']"
电子秤哪个牌子的好,['5882'],[],description,1,0,[],,['5881'],[0.5060189962387085],['description']
电子秤哪个牌子的好,['5882'],[],description,3,1,['5882'],2.0,"['5881', '5882', '5544']","[0.5060189962387085, 0.44389641284942627, 0.4412826895713806]","['description', 'description', 'description']"
电水壶哪个牌子的质量好,['5882'],[],description,1,0,[],,['5881'],[0.5200830698013306],['description']
电水壶哪个牌子的质量好,['5882'],[],description,3,1,['5882'],2.0,"['5881', '5882', '5544']","[0.5200830698013306, 0.40671756863594055, 0.404235303401947]","['description', 'description', 'description']"
电热水壶十大品牌排名,['5882'],[],description,1,0,[],,['5881'],[0.4947567880153656],['description']
电热水壶十大品牌排名,['5882'],[],description,3,1,['5882'],2.0,"['5881', '5882', '5544']","[0.4947567880153656, 0.4094579815864563, 0.39100027084350586]","['description', 'description', 'description']"
电瓶车哪个牌子好,['5882'],[],description,1,0,[],,['5271'],[0.5188143253326416],['description']
电瓶车哪个牌子好,['5882'],[],description,3,0,[],,"['5271', '5881', '60977']","[0.5188143253326416, 0.4960384964942932, 0.48528555035591125]","['description', 'description', 'description']"
电话手表哪个牌子的好,['5882'],[],description,1,0,[],,['5881'],[0.5074107646942139],['description']
电话手表哪个牌子的好,['5882'],[],description,3,0,[],,"['5881', '60977', '60540']","[0.5074107646942139, 0.4943079352378845, 0.49155449867248535]","['description', 'description', 'description']"
电饭锅十大品牌排名,['5882'],[],description,1,0,[],,['5881'],[0.4868314862251282],['description']
电饭锅十大品牌排名,['5882'],[],description,3,1,['5882'],3.0,"['5881', '47272', '5882']","[0.4868314862251282, 0.40170741081237793, 0.3953248858451843]","['description', 'description', 'description']"
男士手表品牌排名,['5882'],[],description,1,0,[],,['5881'],[0.4831925630569458],['description']
男士手表品牌排名,['5882'],[],description,3,1,['5882'],2.0,"['5881', '5882', '60977']","[0.4831925630569458, 0.4295850992202759, 0.42211097478866577]","['description', 'description', 'description']"
监控摄像头哪个品牌的好,['5882'],[],description,1,0,[],,['5881'],[0.5491300225257874],['description']
