query,gold_ids,missing_gold_ids,view,k,pass_at_k,hit_ids,first_hit_rank,recall_ids,recall_scores,recall_views
中证白酒指数今日行情,['50709'],[],merged,3,0,[],,"['5351', '50926', '50354']","[0.584187388420105, 0.5634350776672363, 0.5527879595756531]","['title_description', 'title_description', 'title_description']"
今天上证指数,['50709'],[],merged,1,0,[],,['50926'],[0.7679706811904907],['title_description']
今天上证指数,['50709'],[],merged,3,0,[],,"['50926', '5351', '50161']","[0.7679706811904907, 0.7251890897750854, 0.7019497156143188]","['title_description', 'title_description', 'description']"
今天上证指数是多少,['50709'],[],merged,1,0,[],,['50926'],[0.7241327166557312],['title_description']
今天上证指数是多少,['50709'],[],merged,3,0,[],,"['50926', '5351', '50161']","[0.7241327166557312, 0.7030872106552124, 0.6887805461883545]","['title_description', 'title_description', 'description']"
今天韩国股市实时行情,['50709'],[],merged,1,0,[],,['50926'],[0.6909462213516235],['title_description']
今天韩国股市实时行情,['50709'],[],merged,3,0,[],,"['50926', '5432', '50161']","[0.6909462213516235, 0.6690747737884521, 0.6423431634902954]","['title_description', 'title_description', 'description']"
富时a50指数实时行情,['50709'],[],merged,1,0,[],,['5351'],[0.7272059917449951],['title_description']
富时a50指数实时行情,['50709'],[],merged,3,0,[],,"['5351', '50354', '50161']","[0.7272059917449951, 0.705483078956604, 0.7005761861801147]","['title_description', 'title_description', 'description']"
恒生科技指数实时行情,['50709'],[],merged,1,0,[],,['50926'],[0.7409147024154663],['title_description']
恒生科技指数实时行情,['50709'],[],merged,3,0,[],,"['50926', '50354', '50162']","[0.7409147024154663, 0.7115541696548462, 0.7051692008972168]","['title_description', 'title_description', 'description']"
日经指数实时行情,['50709'],[],merged,1,0,[],,['50354'],[0.74057936668396],['title_description']
日经指数实时行情,['50709'],[],merged,3,0,[],,"['50354', '50926', '5351']","[0.74057936668396, 0.6897984743118286, 0.6835185289382935]","['title_description', 'title_description', 'title_description']"
有色金属今日行情,['50709'],[],merged,1,0,[],,['51590'],[0.670262336730957],['description']
有色金属今日行情,['50709'],[],merged,3,0,[],,"['51590', '51088', '51255']","[0.670262336730957, 0.6636365652084351, 0.5825748443603516]","['description', 'description', 'description']"
消费电子指数,['50709'],[],merged,1,1,['50709'],1.0,['50709'],[0.5423036813735962],['description']
消费电子指数,['50709'],[],merged,3,1,['50709'],1.0,"['50709', '5351', '50354']","[0.5423036813735962, 0.5391837358474731, 0.5146327018737793]","['description', 'title_description', 'title_description']"
科创100指数,['50709'],[],merged,1,0,[],,['50926'],[0.6638320088386536],['title_description']
科创100指数,['50709'],[],merged,3,1,['50709'],3.0,"['50926', '5351', '50709']","[0.6638320088386536, 0.6432493925094604, 0.6229321956634521]","['title_description', 'title_description', 'description']"
科创50指数最新行情,['50709'],[],merged,1,1,['50709'],1.0,['50709'],[0.7443743348121643],['description']
科创50指数最新行情,['50709'],[],merged,3,1,['50709'],1.0,"['50709', '50926', '5351']","[0.7443743348121643, 0.7261687517166138, 0.6895963549613953]","['description', 'title_description', 'title_description']"
纳斯达克指数,['50709'],[],merged,1,0,[],,['50354'],[0.7253485321998596],['title_description']
纳斯达克指数,['50709'],[],merged,3,0,[],,"['50354', '50926', '5351']","[0.7253485321998596, 0.6759392023086548, 0.6710458397865295]","['title_description', 'title_description', 'title_description']"
纳斯达克指数最新实时行情,['50709'],[],merged,1,0,[],,['50354'],[0.775583028793335],['title_description']
纳斯达克指数最新实时行情,['50709'],[],merged,3,0,[],,"['50354', '50926', '5351']","[0.775583028793335, 0.7639600038528442, 0.7218713760375977]","['title_description', 'title_description', 'title_description']"
纳斯达克走势,['50709'],[],merged,1,0,[],,['50926'],[0.7213928699493408],['title_description']
纳斯达克走势,['50709'],[],merged,3,1,['50709'],3.0,"['50926', '50354', '50709']","[0.7213928699493408, 0.7048614025115967, 0.6622518301010132]","['title_description', 'title_description', 'description']"
越南vn30指数实时行情,['50709'],[],merged,1,0,[],,['50354'],[0.6054782867431641],['title_description']
越南vn30指数实时行情,['50709'],[],merged,3,0,[],,"['50354', '5351', '50161']","[0.6054782867431641, 0.5851167440414429, 0.5696570873260498]","['title_description', 'title_description', 'title_description']"
道琼斯指数最新实时行情,['50709'],[],merged,1,0,[],,['50354'],[0.8352614045143127],['title_description']
道琼斯指数最新实时行情,['50709'],[],merged,3,0,[],,"['50354', '50926', '5351']","[0.8352614045143127, 0.7718523740768433, 0.7314877510070801]","['title_description', 'title_description', 'title_description']"
韩国kospi指数,['50709'],[],merged,1,0,[],,['50926'],[0.6531043648719788],['title_description']
韩国kospi指数,['50709'],[],merged,3,0,[],,"['50926', '5351', '50354']","[0.6531043648719788, 0.604246973991394, 0.5983946919441223]","['title_description', 'title_description', 'title_description']"
韩国指数实时行情,['50709'],[],merged,1,0,[],,['50926'],[0.6778450012207031],['title_description']
韩国指数实时行情,['50709'],[],merged,3,0,[],,"['50926', '5351', '50354']","[0.6778450012207031, 0.6564669609069824, 0.6508058309555054]","['title_description', 'title_description', 'title_description']"
韩国股市今日实时行情最新消息,['50709'],[],merged,1,0,[],,['50926'],[0.6645112037658691],['title_description']
韩国股市今日实时行情最新消息,['50709'],[],merged,3,0,[],,"['50926', '5432', '50161']","[0.6645112037658691, 0.6485729813575745, 0.596339225769043]","['title_description', 'title_description', 'title_description']"
韩国股市今日行情走势,['50709'],[],merged,1,0,[],,['50926'],[0.6336748600006104],['title_description']
韩国股市今日行情走势,['50709'],[],merged,3,0,[],,"['50926', '5432', '50162']","[0.6336748600006104, 0.6000935435295105, 0.5662012696266174]","['title_description', 'title_description', 'title_description']"
韩国股市行情,['50709'],[],merged,1,0,[],,['50926'],[0.6704851388931274],['title_description']
韩国股市行情,['50709'],[],merged,3,0,[],,"['50926', '5432', '50162']","[0.6704851388931274, 0.5856034755706787, 0.5812708139419556]","['title_description', 'title_description', 'description']"
399005指数,['50709'],[],title_description,1,0,[],,['5351'],[0.7518960237503052],['title_description']
399005指数,['50709'],[],title_description,3,0,[],,"['5351', '50926', '50354']","[0.7518960237503052, 0.7036475539207458, 0.6942062377929688]","['title_description', 'title_description', 'title_description']"
上证指数,['50709'],[],title_description,1,0,[],,['50926'],[0.7369862794876099],['title_description']
上证指数,['50709'],[],title_description,3,0,[],,"['50926', '5351', '50354']","[0.7369862794876099, 0.7361142635345459, 0.686659574508667]","['title_description', 'title_description', 'title_description']"
上证指数最新行情,['50709'],[],title_description,1,0,[],,['50926'],[0.777190625667572],['title_description']
上证指数最新行情,['50709'],[],title_description,3,0,[],,"['50926', '5351', '50354']","[0.777190625667572, 0.7444473505020142, 0.7120194435119629]","['title_description', 'title_description', 'title_description']"
中证1000指数最新行情,['50709'],[],title_description,1,0,[],,['50926'],[0.6618796586990356],['title_description']
中证1000指数最新行情,['50709'],[],title_description,3,0,[],,"['50926', '5351', '50354']","[0.6618796586990356, 0.6478079557418823, 0.6372767686843872]","['title_description', 'title_description', 'title_description']"
中证白酒指数今日行情,['50709'],[],title_description,1,0,[],,['5351'],[0.584187388420105],['title_description']
中证白酒指数今日行情,['50709'],[],title_description,3,0,[],,"['5351', '50926', '50354']","[0.584187388420105, 0.5634350776672363, 0.5527879595756531]","['title_description', 'title_description', 'title_description']"
今天上证指数,['50709'],[],title_description,1,0,[],,['50926'],[0.7679706811904907],['title_description']
今天上证指数,['50709'],[],title_description,3,0,[],,"['50926', '5351', '50354']","[0.7679706811904907, 0.7251890897750854, 0.6923499703407288]","['title_description', 'title_description', 'title_description']"
今天上证指数是多少,['50709'],[],title_description,1,0,[],,['50926'],[0.7241327166557312],['title_description']
今天上证指数是多少,['50709'],[],title_description,3,0,[],,"['50926', '5351', '50354']","[0.7241327166557312, 0.7030872106552124, 0.6803236603736877]","['title_description', 'title_description', 'title_description']"
今天韩国股市实时行情,['50709'],[],title_description,1,0,[],,['50926'],[0.6909462213516235],['title_description']
今天韩国股市实时行情,['50709'],[],title_description,3,0,[],,"['50926', '5432', '50161']","[0.6909462213516235, 0.6690747737884521, 0.6365289688110352]","['title_description', 'title_description', 'title_description']"
富时a50指数实时行情,['50709'],[],title_description,1,0,[],,['5351'],[0.7272059917449951],['title_description']
富时a50指数实时行情,['50709'],[],title_description,3,0,[],,"['5351', '50354', '50926']","[0.7272059917449951, 0.705483078956604, 0.6933751106262207]","['title_description', 'title_description', 'title_description']"
恒生科技指数实时行情,['50709'],[],title_description,1,0,[],,['50926'],[0.7409147024154663],['title_description']
恒生科技指数实时行情,['50709'],[],title_description,3,0,[],,"['50926', '50354', '5351']","[0.7409147024154663, 0.7115541696548462, 0.7040325403213501]","['title_description', 'title_description', 'title_description']"
日经指数实时行情,['50709'],[],title_description,1,0,[],,['50354'],[0.74057936668396],['title_description']
日经指数实时行情,['50709'],[],title_description,3,0,[],,"['50354', '50926', '5351']","[0.74057936668396, 0.6897984743118286, 0.6835185289382935]","['title_description', 'title_description', 'title_description']"
有色金属今日行情,['50709'],[],title_description,1,0,[],,['51590'],[0.6465057134628296],['title_description']
有色金属今日行情,['50709'],[],title_description,3,0,[],,"['51590', '51088', '36607']","[0.6465057134628296, 0.630281925201416, 0.5718339681625366]","['title_description', 'title_description', 'title_description']"
消费电子指数,['50709'],[],title_description,1,0,[],,['5351'],[0.5391837358474731],['title_description']
消费电子指数,['50709'],[],title_description,3,0,[],,"['5351', '50354', '50926']","[0.5391837358474731, 0.5146327018737793, 0.511154055595398]","['title_description', 'title_description', 'title_description']"
科创100指数,['50709'],[],title_description,1,0,[],,['50926'],[0.6638320088386536],['title_description']
科创100指数,['50709'],[],title_description,3,0,[],,"['50926', '5351', '50354']","[0.6638320088386536, 0.6432493925094604, 0.614465594291687]","['title_description', 'title_description', 'title_description']"
科创50指数最新行情,['50709'],[],title_description,1,0,[],,['50926'],[0.7261687517166138],['title_description']
科创50指数最新行情,['50709'],[],title_description,3,1,['50709'],3.0,"['50926', '5351', '50709']","[0.7261687517166138, 0.6895963549613953, 0.6888937950134277]","['title_description', 'title_description', 'title_description']"
纳斯达克指数,['50709'],[],title_description,1,0,[],,['50354'],[0.7253485321998596],['title_description']
纳斯达克指数,['50709'],[],title_description,3,0,[],,"['50354', '50926', '5351']","[0.7253485321998596, 0.6759392023086548, 0.6710458397865295]","['title_description', 'title_description', 'title_description']"
纳斯达克指数最新实时行情,['50709'],[],title_description,1,0,[],,['50354'],[0.775583028793335],['title_description']
纳斯达克指数最新实时行情,['50709'],[],title_description,3,0,[],,"['50354', '50926', '5351']","[0.775583028793335, 0.7639600038528442, 0.7218713760375977]","['title_description', 'title_description', 'title_description']"
纳斯达克走势,['50709'],[],title_description,1,0,[],,['50926'],[0.7213928699493408],['title_description']
纳斯达克走势,['50709'],[],title_description,3,0,[],,"['50926', '50354', '5351']","[0.7213928699493408, 0.7048614025115967, 0.6524043083190918]","['title_description', 'title_description', 'title_description']"
越南vn30指数实时行情,['50709'],[],title_description,1,0,[],,['50354'],[0.6054782867431641],['title_description']
越南vn30指数实时行情,['50709'],[],title_description,3,0,[],,"['50354', '5351', '50161']","[0.6054782867431641, 0.5851167440414429, 0.5696570873260498]","['title_description', 'title_description', 'title_description']"
道琼斯指数最新实时行情,['50709'],[],title_description,1,0,[],,['50354'],[0.8352614045143127],['title_description']
道琼斯指数最新实时行情,['50709'],[],title_description,3,0,[],,"['50354', '50926', '5351']","[0.8352614045143127, 0.7718523740768433, 0.7314877510070801]","['title_description', 'title_description', 'title_description']"
韩国kospi指数,['50709'],[],title_description,1,0,[],,['50926'],[0.6531043648719788],['title_description']
韩国kospi指数,['50709'],[],title_description,3,0,[],,"['50926', '5351', '50354']","[0.6531043648719788, 0.604246973991394, 0.5983946919441223]","['title_description', 'title_description', 'title_description']"
韩国指数实时行情,['50709'],[],title_description,1,0,[],,['50926'],[0.6778450012207031],['title_description']
韩国指数实时行情,['50709'],[],title_description,3,0,[],,"['50926', '5351', '50354']","[0.6778450012207031, 0.6564669609069824, 0.6508058309555054]","['title_description', 'title_description', 'title_description']"
韩国股市今日实时行情最新消息,['50709'],[],title_description,1,0,[],,['50926'],[0.6645112037658691],['title_description']
韩国股市今日实时行情最新消息,['50709'],[],title_description,3,0,[],,"['50926', '5432', '50161']","[0.6645112037658691, 0.6485729813575745, 0.596339225769043]","['title_description', 'title_description', 'title_description']"
韩国股市今日行情走势,['50709'],[],title_description,1,0,[],,['50926'],[0.6336748600006104],['title_description']
韩国股市今日行情走势,['50709'],[],title_description,3,0,[],,"['50926', '5432', '50162']","[0.6336748600006104, 0.6000935435295105, 0.5662012696266174]","['title_description', 'title_description', 'title_description']"
韩国股市行情,['50709'],[],title_description,1,0,[],,['50926'],[0.6704851388931274],['title_description']
韩国股市行情,['50709'],[],title_description,3,0,[],,"['50926', '5432', '50162']","[0.6704851388931274, 0.5856034755706787, 0.5805848240852356]","['title_description', 'title_description', 'title_description']"
